x,y,Dataset,Delay,Freq,Time
0.03348975749254913,-0.12710882031698978,Lemon,1,3,3.524
-0.12710882031698978,-0.1842188161101568,Lemon,1,3,3.528
-0.1842188161101568,-0.016932282946762064,Lemon,1,3,3.532
-0.016932282946762064,0.30184367153294217,Lemon,1,3,3.536
0.30184367153294217,0.5672885459994745,Lemon,1,3,3.54
0.5672885459994745,0.6275063680157156,Lemon,1,3,3.544
0.6275063680157156,0.42106920929643954,Lemon,1,3,3.548
0.42106920929643954,-0.015244526403139952,Lemon,1,3,3.552
-0.015244526403139952,-0.43136881214745515,Lemon,1,3,3.556
-0.43136881214745515,-0.6743576939935534,Lemon,1,3,3.56
-0.6743576939935534,-0.8632260884266098,Lemon,1,3,3.564
-0.8632260884266098,-1.0635580930162782,Lemon,1,3,3.568
-1.0635580930162782,-1.2192767552930257,Lemon,1,3,3.572
-1.2192767552930257,-1.2185923899671833,Lemon,1,3,3.576
-1.2185923899671833,-1.0828600122808785,Lemon,1,3,3.58
-1.0828600122808785,-0.8810853672272915,Lemon,1,3,3.584
-0.8810853672272915,-0.6255512008003568,Lemon,1,3,3.588
-0.6255512008003568,-0.333465308818055,Lemon,1,3,3.592
-0.333465308818055,0.05649069978305208,Lemon,1,3,3.596
0.05649069978305208,0.4540650486214129,Lemon,1,3,3.6
0.4540650486214129,0.6984659216144358,Lemon,1,3,3.604
0.6984659216144358,0.7421813849220702,Lemon,1,3,3.608
0.7421813849220702,0.5503092888172009,Lemon,1,3,3.612
0.5503092888172009,0.22676080657695097,Lemon,1,3,3.616
0.22676080657695097,0.006522214179792217,Lemon,1,3,3.62
0.006522214179792217,-0.02680246878638341,Lemon,1,3,3.624
-0.02680246878638341,-0.00424412640474608,Lemon,1,3,3.628
-0.00424412640474608,-0.061244546708065666,Lemon,1,3,3.632
-0.061244546708065666,-0.24608101717628875,Lemon,1,3,3.636
-0.24608101717628875,-0.556126400994707,Lemon,1,3,3.64
-0.556126400994707,-0.930413165352723,Lemon,1,3,3.644
-0.930413165352723,-1.2340437698369466,Lemon,1,3,3.648
-1.2340437698369466,-1.4045773543006093,Lemon,1,3,3.652
-1.4045773543006093,-1.5066380412431304,Lemon,1,3,3.656
-1.5066380412431304,-1.562799731161486,Lemon,1,3,3.66
-1.562799731161486,-1.5774177109062557,Lemon,1,3,3.664
-1.5774177109062557,-1.6220201654024275,Lemon,1,3,3.668
-1.6220201654024275,-1.6847553459464237,Lemon,1,3,3.672
-1.6847553459464237,-1.6315742504832524,Lemon,1,3,3.676
-1.6315742504832524,-1.3658295730342438,Lemon,1,3,3.68
-1.3658295730342438,-0.8952165994239022,Lemon,1,3,3.684
-0.8952165994239022,-0.396917856156001,Lemon,1,3,3.688
-0.396917856156001,-0.06554132010000736,Lemon,1,3,3.692
-0.06554132010000736,0.12053452307868502,Lemon,1,3,3.696
0.12053452307868502,0.2504689070208623,Lemon,1,3,3.7
0.2504689070208623,0.358400067712209,Lemon,1,3,3.704
0.358400067712209,0.49446732980956287,Lemon,1,3,3.708
0.49446732980956287,0.7275322918052066,Lemon,1,3,3.712
0.7275322918052066,0.9827961267426938,Lemon,1,3,3.716
0.9827961267426938,1.0638005558301253,Lemon,1,3,3.72
1.0638005558301253,0.9535917576784686,Lemon,1,3,3.724
0.9535917576784686,0.7688903350275095,Lemon,1,3,3.728
0.7688903350275095,0.5972266255842558,Lemon,1,3,3.732
0.5972266255842558,0.4631867200910761,Lemon,1,3,3.736
0.4631867200910761,0.3482977883686888,Lemon,1,3,3.74
0.3482977883686888,0.23472784003427896,Lemon,1,3,3.744
0.23472784003427896,0.048346524055200436,Lemon,1,3,3.748
0.048346524055200436,-0.18975852957214245,Lemon,1,3,3.752
-0.18975852957214245,-0.3772800164900558,Lemon,1,3,3.756
-0.3772800164900558,-0.49039130362109135,Lemon,1,3,3.76
-0.49039130362109135,-0.4901544959833967,Lemon,1,3,3.764
-0.4901544959833967,-0.3492424228875538,Lemon,1,3,3.768
-0.3492424228875538,-0.15049784106973743,Lemon,1,3,3.772
-0.15049784106973743,-0.01245423089973201,Lemon,1,3,3.776
-0.01245423089973201,0.0015922897716269255,Lemon,1,3,3.78
0.0015922897716269255,-0.0522618653321772,Lemon,1,3,3.784
-0.0522618653321772,-0.0896965971244498,Lemon,1,3,3.788
-0.0896965971244498,-0.13875053563225717,Lemon,1,3,3.792
-0.13875053563225717,-0.24088110111795663,Lemon,1,3,3.796
-0.24088110111795663,-0.41610158991645113,Lemon,1,3,3.8
-0.41610158991645113,-0.6259169745185201,Lemon,1,3,3.804
-0.6259169745185201,-0.7536642988476339,Lemon,1,3,3.808
-0.7536642988476339,-0.7560934601973063,Lemon,1,3,3.812
-0.7560934601973063,-0.7090060212383517,Lemon,1,3,3.816
-0.7090060212383517,-0.6942156688584604,Lemon,1,3,3.82
-0.6942156688584604,-0.7324418668356836,Lemon,1,3,3.824
-0.7324418668356836,-0.8005501158142528,Lemon,1,3,3.828
-0.8005501158142528,-0.8451240733552677,Lemon,1,3,3.832
-0.8451240733552677,-0.8358107339420219,Lemon,1,3,3.836
-0.8358107339420219,-0.7680810828529105,Lemon,1,3,3.84
-0.7680810828529105,-0.6902841417291817,Lemon,1,3,3.844
-0.6902841417291817,-0.652064537039341,Lemon,1,3,3.848
-0.652064537039341,-0.5695896842323783,Lemon,1,3,3.852
-0.5695896842323783,-0.3955725494701581,Lemon,1,3,3.856
-0.3955725494701581,-0.23629740424937717,Lemon,1,3,3.86
-0.23629740424937717,-0.14833053804969776,Lemon,1,3,3.864
-0.14833053804969776,-0.1006374121838447,Lemon,1,3,3.868
-0.1006374121838447,-0.06631635482779179,Lemon,1,3,3.872
-0.06631635482779179,-0.07618481355784666,Lemon,1,3,3.876
-0.07618481355784666,-0.16694130828052234,Lemon,1,3,3.88
-0.16694130828052234,-0.23504099854024543,Lemon,1,3,3.884
-0.23504099854024543,-0.20483777843588136,Lemon,1,3,3.888
-0.20483777843588136,-0.149272706829563,Lemon,1,3,3.892
-0.149272706829563,-0.13553353447875247,Lemon,1,3,3.896
-0.13553353447875247,-0.18387187192901494,Lemon,1,3,3.9
-0.18387187192901494,-0.21638048066984975,Lemon,1,3,3.904
-0.21638048066984975,-0.10508471599983378,Lemon,1,3,3.908
-0.10508471599983378,0.03355157391047841,Lemon,1,3,3.912
0.03355157391047841,0.08109849455100701,Lemon,1,3,3.916
0.08109849455100701,0.11589282570064827,Lemon,1,3,3.92
0.11589282570064827,0.13417516534985086,Lemon,1,3,3.924
0.13417516534985086,0.11201091689456823,Lemon,1,3,3.928
0.11201091689456823,0.031434572107066926,Lemon,1,3,3.932
0.031434572107066926,-0.06557655645673653,Lemon,1,3,3.936
-0.06557655645673653,-0.04543005480852084,Lemon,1,3,3.94
-0.04543005480852084,0.1233192508993034,Lemon,1,3,3.944
0.1233192508993034,0.3676782849001365,Lemon,1,3,3.948
0.3676782849001365,0.6111787129925857,Lemon,1,3,3.952
0.6111787129925857,0.7712538595810597,Lemon,1,3,3.956
0.7712538595810597,0.806119500552788,Lemon,1,3,3.96
0.806119500552788,0.805419194900685,Lemon,1,3,3.964
0.805419194900685,0.8759186034960791,Lemon,1,3,3.968
0.8759186034960791,0.9675173403614541,Lemon,1,3,3.972
0.9675173403614541,0.9943440803980043,Lemon,1,3,3.976
0.9943440803980043,0.9879770145453632,Lemon,1,3,3.98
0.9879770145453632,1.0292750838230131,Lemon,1,3,3.984
1.0292750838230131,1.0784680874284178,Lemon,1,3,3.988
1.0784680874284178,1.0415971757625986,Lemon,1,3,3.992
1.0415971757625986,0.9710059599627605,Lemon,1,3,3.996
0.9710059599627605,0.8600236114930554,Lemon,1,3,4.0
0.8600236114930554,0.6447737931432532,Lemon,1,3,4.004
0.6447737931432532,0.34449895294868554,Lemon,1,3,4.008
0.34449895294868554,0.007743341630521535,Lemon,1,3,4.012
0.007743341630521535,-0.23965061780265387,Lemon,1,3,4.016
-0.23965061780265387,-0.3405538932493953,Lemon,1,3,4.02
-0.3405538932493953,-0.40891964041395545,Lemon,1,3,4.024
-0.40891964041395545,-0.5302116224376128,Lemon,1,3,4.028
-0.5302116224376128,-0.6539771842392366,Lemon,1,3,4.032
-0.6539771842392366,-0.6502415104338675,Lemon,1,3,4.036
-0.6502415104338675,-0.48917259945105396,Lemon,1,3,4.04
-0.48917259945105396,-0.34613512729803797,Lemon,1,3,4.044
-0.34613512729803797,-0.3072289143946484,Lemon,1,3,4.048
-0.3072289143946484,-0.25857736379923185,Lemon,1,3,4.052
-0.25857736379923185,-0.0803493482254773,Lemon,1,3,4.056
-0.0803493482254773,0.2546378062896187,Lemon,1,3,4.06
0.2546378062896187,0.6931196354239638,Lemon,1,3,4.064
0.6931196354239638,1.1547932100122975,Lemon,1,3,4.068
1.1547932100122975,1.4948185382774875,Lemon,1,3,4.072
1.4948185382774875,1.6688455852419746,Lemon,1,3,4.076
1.6688455852419746,1.7197501886329416,Lemon,1,3,4.08
1.7197501886329416,1.6792278562932492,Lemon,1,3,4.084
1.6792278562932492,1.627343082634948,Lemon,1,3,4.088
1.627343082634948,1.5137102456207499,Lemon,1,3,4.092
1.5137102456207499,1.3524984594737204,Lemon,1,3,4.096
1.3524984594737204,1.2751111245038231,Lemon,1,3,4.1
1.2751111245038231,1.3073985303918112,Lemon,1,3,4.104
1.3073985303918112,1.4767125353090071,Lemon,1,3,4.108
1.4767125353090071,1.6890368449281172,Lemon,1,3,4.112
1.6890368449281172,1.7674470409989331,Lemon,1,3,4.116
1.7674470409989331,1.6396633407723133,Lemon,1,3,4.12
1.6396633407723133,1.3042836180804094,Lemon,1,3,4.124
1.3042836180804094,0.8739713263968014,Lemon,1,3,4.128
0.8739713263968014,0.515764085675646,Lemon,1,3,4.132
0.515764085675646,0.3053104000698896,Lemon,1,3,4.136
0.3053104000698896,0.24346707036396828,Lemon,1,3,4.14
0.24346707036396828,0.3159467488018504,Lemon,1,3,4.144
0.3159467488018504,0.458704156486788,Lemon,1,3,4.148
0.458704156486788,0.5889640525378738,Lemon,1,3,4.152
0.5889640525378738,0.6962496613698482,Lemon,1,3,4.156
0.6962496613698482,0.7526358664715028,Lemon,1,3,4.16
0.7526358664715028,0.6845764684518975,Lemon,1,3,4.164
0.6845764684518975,0.5866345323901676,Lemon,1,3,4.168
0.5866345323901676,0.5891845131845016,Lemon,1,3,4.172
0.5891845131845016,0.6203028877656599,Lemon,1,3,4.176
0.6203028877656599,0.6148683340944395,Lemon,1,3,4.18
0.6148683340944395,0.5973705959696828,Lemon,1,3,4.184
0.5973705959696828,0.600613455722654,Lemon,1,3,4.188
0.600613455722654,0.6715964268290674,Lemon,1,3,4.192
0.6715964268290674,0.737465369762153,Lemon,1,3,4.196
0.737465369762153,0.6157146642566409,Lemon,1,3,4.2
0.6157146642566409,0.31125143985712767,Lemon,1,3,4.204
0.31125143985712767,0.05912339990232613,Lemon,1,3,4.208
0.05912339990232613,-0.046953985371192546,Lemon,1,3,4.212
-0.046953985371192546,-0.058999658814527504,Lemon,1,3,4.216
-0.058999658814527504,-0.07405974769701341,Lemon,1,3,4.22
-0.07405974769701341,-0.14356115029616331,Lemon,1,3,4.224
-0.14356115029616331,-0.15021989674666575,Lemon,1,3,4.228
-0.15021989674666575,-0.10806509422998703,Lemon,1,3,4.232
-0.10806509422998703,-0.07015909277675395,Lemon,1,3,4.236
-0.07015909277675395,0.039150626113941246,Lemon,1,3,4.24
0.039150626113941246,0.2471138174341547,Lemon,1,3,4.244
0.2471138174341547,0.4584857724087221,Lemon,1,3,4.248
0.4584857724087221,0.5742112519565571,Lemon,1,3,4.252
0.5742112519565571,0.5756671508552312,Lemon,1,3,4.256
0.5756671508552312,0.43165851757315576,Lemon,1,3,4.26
0.43165851757315576,0.17219626592772908,Lemon,1,3,4.264
0.17219626592772908,-0.12083766134011535,Lemon,1,3,4.268
-0.12083766134011535,-0.4319919027446889,Lemon,1,3,4.272
-0.4319919027446889,-0.6677223315336646,Lemon,1,3,4.276
-0.6677223315336646,-0.7511742426683052,Lemon,1,3,4.28
-0.7511742426683052,-0.7393177708796953,Lemon,1,3,4.284
-0.7393177708796953,-0.7035214799494314,Lemon,1,3,4.288
-0.7035214799494314,-0.7532217559213725,Lemon,1,3,4.292
-0.7532217559213725,-0.8463803564665009,Lemon,1,3,4.296
-0.8463803564665009,-0.8882900836167686,Lemon,1,3,4.3
-0.8882900836167686,-0.9477655812787067,Lemon,1,3,4.304
-0.9477655812787067,-1.004954126730981,Lemon,1,3,4.308
-1.004954126730981,-1.0029114878824388,Lemon,1,3,4.312
-1.0029114878824388,-0.9076910751255628,Lemon,1,3,4.316
-0.9076910751255628,-0.6503849930745028,Lemon,1,3,4.32
-0.6503849930745028,-0.3626153595131892,Lemon,1,3,4.324
-0.3626153595131892,-0.22772436620608993,Lemon,1,3,4.328
-0.22772436620608993,-0.2524758466291124,Lemon,1,3,4.332
-0.2524758466291124,-0.37073535616411174,Lemon,1,3,4.336
-0.37073535616411174,-0.49344970900119123,Lemon,1,3,4.34
-0.49344970900119123,-0.570733845683887,Lemon,1,3,4.344
-0.570733845683887,-0.5664460400340372,Lemon,1,3,4.348
-0.5664460400340372,-0.5196811578744827,Lemon,1,3,4.352
-0.5196811578744827,-0.5845925233472703,Lemon,1,3,4.356
-0.5845925233472703,-0.7750568218653249,Lemon,1,3,4.36
-0.7750568218653249,-0.9638005176085976,Lemon,1,3,4.364
-0.9638005176085976,-1.1014886777687787,Lemon,1,3,4.368
-1.1014886777687787,-1.194389044096926,Lemon,1,3,4.372
-1.194389044096926,-1.2404391879102763,Lemon,1,3,4.376
-1.2404391879102763,-1.2916790730774443,Lemon,1,3,4.38
-1.2916790730774443,-1.3936855438061297,Lemon,1,3,4.384
-1.3936855438061297,-1.450146011466454,Lemon,1,3,4.388
-1.450146011466454,-1.422427511159785,Lemon,1,3,4.392
-1.422427511159785,-1.3608293577984665,Lemon,1,3,4.396
-1.3608293577984665,-1.2586086722998049,Lemon,1,3,4.4
-1.2586086722998049,-1.2080186831028057,Lemon,1,3,4.404
-1.2080186831028057,-1.2837402050969893,Lemon,1,3,4.408
-1.2837402050969893,-1.3132298849492199,Lemon,1,3,4.412
-1.3132298849492199,-1.0956799351119748,Lemon,1,3,4.416
-1.0956799351119748,-0.6980925195539798,Lemon,1,3,4.42
-0.6980925195539798,-0.304793991858299,Lemon,1,3,4.424
-0.304793991858299,0.005452029842153578,Lemon,1,3,4.428
0.005452029842153578,0.24841651726162997,Lemon,1,3,4.432
0.24841651726162997,0.4550512533683862,Lemon,1,3,4.436
0.4550512533683862,0.6272367697795572,Lemon,1,3,4.44
0.6272367697795572,0.7441066782948895,Lemon,1,3,4.444
0.7441066782948895,0.7779534094873881,Lemon,1,3,4.448
0.7779534094873881,0.7520794011216686,Lemon,1,3,4.452
0.7520794011216686,0.7489879594965815,Lemon,1,3,4.456
0.7489879594965815,0.7696055173320063,Lemon,1,3,4.46
0.7696055173320063,0.644946664875887,Lemon,1,3,4.464
0.644946664875887,0.3165556528998718,Lemon,1,3,4.468
0.3165556528998718,-0.04087730880691584,Lemon,1,3,4.472
-0.04087730880691584,-0.3040237701491703,Lemon,1,3,4.476
-0.3040237701491703,-0.45287726957847063,Lemon,1,3,4.48
-0.45287726957847063,-0.5625220800670983,Lemon,1,3,4.484
-0.5625220800670983,-0.7751207364492095,Lemon,1,3,4.488
-0.7751207364492095,-1.0608064201463285,Lemon,1,3,4.492
-1.0608064201463285,-1.2477166661906527,Lemon,1,3,4.496
-1.2477166661906527,-1.2645111303595176,Lemon,1,3,4.5
-1.2645111303595176,-1.1833720668863568,Lemon,1,3,4.504
-1.1833720668863568,-1.108182719356561,Lemon,1,3,4.508
-1.108182719356561,-1.1461354758965738,Lemon,1,3,4.512
-1.1461354758965738,-1.282694100160428,Lemon,1,3,4.516
-1.282694100160428,-1.3540849950470875,Lemon,1,3,4.52
-1.3540849950470875,-1.2652153631743288,Lemon,1,3,4.524
-1.2652153631743288,-1.047440596199771,Lemon,1,3,4.528
-1.047440596199771,-0.7574501164937976,Lemon,1,3,4.532
-0.7574501164937976,-0.4711349686363252,Lemon,1,3,4.536
-0.4711349686363252,-0.19825937179215344,Lemon,1,3,4.54
-0.19825937179215344,0.14580018115545074,Lemon,1,3,4.544
0.14580018115545074,0.4925482643435951,Lemon,1,3,4.548
0.4925482643435951,0.6712003297427391,Lemon,1,3,4.552
0.6712003297427391,0.5944157886504361,Lemon,1,3,4.556
0.5944157886504361,0.3234280724149149,Lemon,1,3,4.56
0.3234280724149149,0.05538745775882034,Lemon,1,3,4.564
0.05538745775882034,-0.10538182880588835,Lemon,1,3,4.568
-0.10538182880588835,-0.17912358717289972,Lemon,1,3,4.572
-0.17912358717289972,-0.17551643129802694,Lemon,1,3,4.576
-0.17551643129802694,-0.10579881761057196,Lemon,1,3,4.58
-0.10579881761057196,0.026844012564309835,Lemon,1,3,4.584
0.026844012564309835,0.14603521186031967,Lemon,1,3,4.588
0.14603521186031967,0.10145208649564207,Lemon,1,3,4.592
0.10145208649564207,-0.1001233391802006,Lemon,1,3,4.596
-0.1001233391802006,-0.2760034115251573,Lemon,1,3,4.6
-0.2760034115251573,-0.30390645113712883,Lemon,1,3,4.604
-0.30390645113712883,-0.22279932845906744,Lemon,1,3,4.608
-0.22279932845906744,-0.1117707273313341,Lemon,1,3,4.612
-0.1117707273313341,-0.008389557900101744,Lemon,1,3,4.616
-0.008389557900101744,0.11398685287385041,Lemon,1,3,4.62
0.11398685287385041,0.3340968174751293,Lemon,1,3,4.624
0.3340968174751293,0.5758414114922684,Lemon,1,3,4.628
0.5758414114922684,0.685695501924914,Lemon,1,3,4.632
0.685695501924914,0.6464638842449653,Lemon,1,3,4.636
0.6464638842449653,0.4214790626304139,Lemon,1,3,4.64
0.4214790626304139,0.04029036497930221,Lemon,1,3,4.644
0.04029036497930221,-0.33073545623251366,Lemon,1,3,4.648
-0.33073545623251366,-0.5803170493091202,Lemon,1,3,4.652
-0.5803170493091202,-0.608479096393386,Lemon,1,3,4.656
-0.608479096393386,-0.397154922816168,Lemon,1,3,4.66
-0.397154922816168,-0.10779191891320437,Lemon,1,3,4.664
-0.10779191891320437,0.08861870773729394,Lemon,1,3,4.668
0.08861870773729394,0.10220546921561437,Lemon,1,3,4.672
0.10220546921561437,-0.0697704610208428,Lemon,1,3,4.676
-0.0697704610208428,-0.3432173290785161,Lemon,1,3,4.68
-0.3432173290785161,-0.576633228843899,Lemon,1,3,4.684
-0.576633228843899,-0.66032970080218,Lemon,1,3,4.688
-0.66032970080218,-0.6099463942427459,Lemon,1,3,4.692
-0.6099463942427459,-0.4721665488171692,Lemon,1,3,4.696
-0.4721665488171692,-0.2647339168867857,Lemon,1,3,4.7
-0.2647339168867857,-0.04117841492128573,Lemon,1,3,4.704
-0.04117841492128573,0.14525441847682038,Lemon,1,3,4.708
0.14525441847682038,0.25001998292366046,Lemon,1,3,4.712
0.25001998292366046,0.26877170094315544,Lemon,1,3,4.716
0.26877170094315544,0.3015345329318223,Lemon,1,3,4.72
0.3015345329318223,0.4063594852756912,Lemon,1,3,4.724
0.4063594852756912,0.497400316989984,Lemon,1,3,4.728
0.497400316989984,0.5549903585080445,Lemon,1,3,4.732
0.5549903585080445,0.5957038043687003,Lemon,1,3,4.736
0.5957038043687003,0.5219720369234427,Lemon,1,3,4.74
0.5219720369234427,0.2915505939860511,Lemon,1,3,4.744
0.2915505939860511,0.013556254251321108,Lemon,1,3,4.748
0.013556254251321108,-0.18429404280982997,Lemon,1,3,4.752
-0.18429404280982997,-0.27092643250279225,Lemon,1,3,4.756
-0.27092643250279225,-0.2598878198019545,Lemon,1,3,4.76
-0.2598878198019545,-0.23922799986974222,Lemon,1,3,4.764
-0.23922799986974222,-0.2816414204860367,Lemon,1,3,4.768
-0.2816414204860367,-0.29751663319488214,Lemon,1,3,4.772
-0.29751663319488214,-0.2395144872740655,Lemon,1,3,4.776
-0.2395144872740655,-0.14314247303071642,Lemon,1,3,4.78
-0.14314247303071642,-0.009940727007034727,Lemon,1,3,4.784
-0.009940727007034727,0.12940560311420696,Lemon,1,3,4.788
0.12940560311420696,0.25847822923786984,Lemon,1,3,4.792
0.25847822923786984,0.41478343175513993,Lemon,1,3,4.796
0.41478343175513993,0.5756837596600266,Lemon,1,3,4.8
0.5756837596600266,0.6384221222814405,Lemon,1,3,4.804
0.6384221222814405,0.5601944117606851,Lemon,1,3,4.808
0.5601944117606851,0.4562957978003526,Lemon,1,3,4.812
0.4562957978003526,0.4285552392964088,Lemon,1,3,4.816
0.4285552392964088,0.46306113183945247,Lemon,1,3,4.82
0.46306113183945247,0.5251580788177713,Lemon,1,3,4.824
0.5251580788177713,0.5598310079897938,Lemon,1,3,4.828
0.5598310079897938,0.5569426929003427,Lemon,1,3,4.832
0.5569426929003427,0.5511261577368458,Lemon,1,3,4.836
0.5511261577368458,0.5060625695661921,Lemon,1,3,4.84
0.5060625695661921,0.38173594939533545,Lemon,1,3,4.844
0.38173594939533545,0.18012063060769154,Lemon,1,3,4.848
0.18012063060769154,-0.08397080505237983,Lemon,1,3,4.852
-0.08397080505237983,-0.30769822577942396,Lemon,1,3,4.856
-0.30769822577942396,-0.47334057864946677,Lemon,1,3,4.86
-0.47334057864946677,-0.644034136291264,Lemon,1,3,4.864
-0.644034136291264,-0.8095013376132456,Lemon,1,3,4.868
-0.8095013376132456,-0.9799327238930733,Lemon,1,3,4.872
-0.9799327238930733,-0.977652246025051,Lemon,1,3,4.876
-0.977652246025051,-0.6592531548315652,Lemon,1,3,4.88
-0.6592531548315652,-0.25510025076292925,Lemon,1,3,4.884
-0.25510025076292925,0.04513144324319304,Lemon,1,3,4.888
0.04513144324319304,0.2721169082265115,Lemon,1,3,4.892
0.2721169082265115,0.5145523432682939,Lemon,1,3,4.896
0.5145523432682939,0.8241977362886055,Lemon,1,3,4.9
0.8241977362886055,1.1654238712171454,Lemon,1,3,4.904
1.1654238712171454,1.45566409974374,Lemon,1,3,4.908
1.45566409974374,1.6218586546797087,Lemon,1,3,4.912
1.6218586546797087,1.6771397321288215,Lemon,1,3,4.916
1.6771397321288215,1.7104980635582179,Lemon,1,3,4.92
1.7104980635582179,1.714457070210791,Lemon,1,3,4.924
1.714457070210791,1.561096248367789,Lemon,1,3,4.928
1.561096248367789,1.1902423351936053,Lemon,1,3,4.932
1.1902423351936053,0.6870893174260753,Lemon,1,3,4.936
0.6870893174260753,0.1971446167386661,Lemon,1,3,4.94
0.1971446167386661,-0.19148552162386595,Lemon,1,3,4.944
-0.19148552162386595,-0.43447349906624133,Lemon,1,3,4.948
-0.43447349906624133,-0.5813360662046769,Lemon,1,3,4.952
-0.5813360662046769,-0.7383915331057928,Lemon,1,3,4.956
-0.7383915331057928,-0.9655343317438716,Lemon,1,3,4.96
-0.9655343317438716,-1.2716602234651158,Lemon,1,3,4.964
-1.2716602234651158,-1.4816028724270502,Lemon,1,3,4.968
-1.4816028724270502,-1.4230934918092604,Lemon,1,3,4.972
-1.4230934918092604,-1.1192950667998487,Lemon,1,3,4.976
-1.1192950667998487,-0.6894802593904888,Lemon,1,3,4.98
-0.6894802593904888,-0.22871120697626182,Lemon,1,3,4.984
-0.22871120697626182,0.1966563797871219,Lemon,1,3,4.988
0.1966563797871219,0.4829482044156962,Lemon,1,3,4.992
0.4829482044156962,0.6141616441493555,Lemon,1,3,4.996
0.2794681382727494,0.24489397458854187,Lemon,1,4,0.0
0.24489397458854187,0.1791245732727957,Lemon,1,4,0.004
0.1791245732727957,0.07141914505936413,Lemon,1,4,0.008
0.07141914505936413,-0.07696347120042817,Lemon,1,4,0.012
-0.07696347120042817,-0.25828729022785535,Lemon,1,4,0.016
-0.25828729022785535,-0.47841443505364317,Lemon,1,4,0.02
-0.47841443505364317,-0.683567520082863,Lemon,1,4,0.024
-0.683567520082863,-0.7917290638245512,Lemon,1,4,0.028
-0.7917290638245512,-0.8699564502523426,Lemon,1,4,0.032
-0.8699564502523426,-0.972232861398853,Lemon,1,4,0.036
-0.972232861398853,-1.0173590833944333,Lemon,1,4,0.04
-1.0173590833944333,-1.00178369546151,Lemon,1,4,0.044
-1.00178369546151,-0.9553716278714554,Lemon,1,4,0.048
-0.9553716278714554,-0.8761369797293342,Lemon,1,4,0.052
-0.8761369797293342,-0.7635763511973105,Lemon,1,4,0.056
-0.7635763511973105,-0.669674697517052,Lemon,1,4,0.06
-0.669674697517052,-0.6818616769573209,Lemon,1,4,0.064
-0.6818616769573209,-0.6876597441069866,Lemon,1,4,0.068
-0.6876597441069866,-0.5360164425673609,Lemon,1,4,0.072
-0.5360164425673609,-0.2883061374972313,Lemon,1,4,0.076
-0.2883061374972313,-0.07981939918557208,Lemon,1,4,0.08
-0.07981939918557208,0.018152273158122394,Lemon,1,4,0.084
0.018152273158122394,0.09727827263259381,Lemon,1,4,0.088
0.09727827263259381,0.2031097514148593,Lemon,1,4,0.092
0.2031097514148593,0.27521103089309773,Lemon,1,4,0.096
0.27521103089309773,0.37148955923295346,Lemon,1,4,0.1
0.37148955923295346,0.5551645421775346,Lemon,1,4,0.104
0.5551645421775346,0.7746429235628081,Lemon,1,4,0.108
0.7746429235628081,0.9243280226076591,Lemon,1,4,0.112
0.9243280226076591,0.9051009254369548,Lemon,1,4,0.116
0.9051009254369548,0.6441239348299632,Lemon,1,4,0.12
0.6441239348299632,0.215775971292703,Lemon,1,4,0.124
0.215775971292703,-0.18090905943067062,Lemon,1,4,0.128
-0.18090905943067062,-0.4411620874961879,Lemon,1,4,0.132
-0.4411620874961879,-0.5201190610452187,Lemon,1,4,0.136
-0.5201190610452187,-0.466364015762179,Lemon,1,4,0.14
-0.466364015762179,-0.4395050330709809,Lemon,1,4,0.144
-0.4395050330709809,-0.48740647109560153,Lemon,1,4,0.148
-0.48740647109560153,-0.5657723812644097,Lemon,1,4,0.152
-0.5657723812644097,-0.571847183023729,Lemon,1,4,0.156
-0.571847183023729,-0.4315515115788297,Lemon,1,4,0.16
-0.4315515115788297,-0.16972138122823044,Lemon,1,4,0.164
-0.16972138122823044,0.2328942381910551,Lemon,1,4,0.168
0.2328942381910551,0.7126844694570281,Lemon,1,4,0.172
0.7126844694570281,1.1113455011186242,Lemon,1,4,0.176
1.1113455011186242,1.4005625894989369,Lemon,1,4,0.18
1.4005625894989369,1.6341453469542933,Lemon,1,4,0.184
1.6341453469542933,1.7945589838000613,Lemon,1,4,0.188
1.7945589838000613,1.8355995418545,Lemon,1,4,0.192
1.8355995418545,1.762817423489608,Lemon,1,4,0.196
1.762817423489608,1.64527171552428,Lemon,1,4,0.2
1.64527171552428,1.5010342190525499,Lemon,1,4,0.204
1.5010342190525499,1.2875378064404426,Lemon,1,4,0.208
1.2875378064404426,1.1665515148649055,Lemon,1,4,0.212
1.1665515148649055,1.1952546304128793,Lemon,1,4,0.216
1.1952546304128793,1.1475000879014357,Lemon,1,4,0.22
1.1475000879014357,0.9474954592392524,Lemon,1,4,0.224
0.9474954592392524,0.7157754984424832,Lemon,1,4,0.228
0.7157754984424832,0.5812263809971608,Lemon,1,4,0.232
0.5812263809971608,0.5032473296293183,Lemon,1,4,0.236
0.5032473296293183,0.3976914779031354,Lemon,1,4,0.24
0.3976914779031354,0.2970241185752523,Lemon,1,4,0.244
0.2970241185752523,0.19467950105214404,Lemon,1,4,0.248
0.19467950105214404,0.1287022540397341,Lemon,1,4,0.252
0.1287022540397341,0.1497955366655265,Lemon,1,4,0.256
0.1497955366655265,0.2606578584289942,Lemon,1,4,0.26
0.2606578584289942,0.46894675909013694,Lemon,1,4,0.264
0.46894675909013694,0.6656673086487753,Lemon,1,4,0.268
0.6656673086487753,0.7830590262127568,Lemon,1,4,0.272
0.7830590262127568,0.8318018513293142,Lemon,1,4,0.276
