ECG,RSP,EDA,PhotoSensor
0.020904541,6.53717041,12.08648756,0
0.027770996,6.538085938,12.08190992,0
0.037689209,6.532897949,12.0834358,0
0.052185059,6.527709961,12.08496168,0
0.06362915,6.527709961,12.08648756,0
0.084075928,6.523742676,12.08648756,0
0.108337402,6.518554688,12.08648756,0
0.131835938,6.518554688,12.08648756,0
0.14755249,6.512756348,12.08190992,0
0.1612854,6.508789063,12.08496168,0
0.166778564,6.502685547,12.0834358,0
0.164489746,6.498413086,12.08496168,0
0.135650635,6.493225098,12.0834358,0
0.06729126,6.488647461,12.0834358,0
-0.01739502,6.483764648,12.08496168,0
-0.095672607,6.476745605,12.07275465,0
-0.153045654,6.468811035,12.07428053,0
-0.190734863,6.464538574,12.07428053,0
-0.207214355,6.455078125,12.06817701,0
-0.206756592,6.445617676,12.07428053,0
-0.195465088,6.439819336,12.07275465,0
-0.182495117,6.430358887,12.07122877,0
-0.165252686,6.420898438,12.07580641,0
-0.148468018,6.413574219,12.07122877,0
-0.130615234,6.405639648,12.07428053,0
-0.113677979,6.396484375,12.07275465,0
-0.097045898,6.38671875,12.07275465,0
-0.082092285,6.376342773,12.07733229,0
-0.07019043,6.367492676,12.06970289,0
-0.05859375,6.361999512,12.07122877,0
-0.052642822,6.352539063,12.07428053,0
-0.045166016,6.342773438,12.07275465,0
-0.037994385,6.335449219,12.07122877,0
-0.03326416,6.327514648,12.07580641,0
-0.028686523,6.318359375,12.07580641,0
-0.026245117,6.31072998,12.07428053,0
-0.023651123,6.304016113,12.07275465,0
-0.023803711,6.293945313,12.07580641,0
-0.021057129,6.288757324,12.07275465,0
-0.018615723,6.279602051,12.07428053,0
-0.018463135,6.274414063,12.07275465,0
-0.016326904,6.26953125,12.07275465,0
-0.013885498,6.259460449,12.07428053,0
-0.011138916,6.254577637,12.06359938,0
-0.010986328,6.25,12.06512526,0
-0.011444092,6.240844727,12.0620735,0
-0.008850098,6.235656738,12.06054762,0
-0.006408691,6.23046875,12.06054762,0
-0.003662109,6.225280762,12.06359938,0
-0.003814697,6.220092773,12.06359938,0
-0.001831055,6.2109375,12.0620735,0
0.001068115,6.206054688,12.0620735,0
0.003204346,6.200866699,12.0620735,0
0.003509521,6.196289063,12.0620735,0
0.005187988,6.191101074,12.0620735,0
0.003204346,6.185913086,12.06054762,0
0.005645752,6.181640625,12.06054762,0
0.008239746,6.17767334,12.05749586,0
0.008544922,6.171264648,12.06054762,0
0.008239746,6.166992188,12.0620735,0
0.008087158,6.161499023,12.06054762,0
0.010375977,6.156921387,12.06054762,0
0.008239746,6.15234375,12.0620735,0
0.010681152,6.14654541,12.06054762,0
0.010681152,6.142883301,12.06512526,0
0.010681152,6.14074707,12.0620735,0
0.008239746,6.137695313,12.0620735,0
0.01083374,6.132202148,12.06359938,0
0.010528564,6.126708984,12.06359938,0
0.010681152,6.123046875,12.0620735,0
0.010528564,6.117858887,12.06359938,0
0.019683838,6.112670898,12.04834059,0
0.049438477,6.11114502,12.05291823,0
0.063934326,6.109008789,12.05139235,0
0.061035156,6.103515625,12.04986647,0
0.076904297,6.098632813,12.05139235,0
0.035552979,6.092834473,12.04986647,0
-0.003356934,6.091308594,12.04986647,0
-0.018615723,6.089172363,12.05139235,0
-0.01373291,6.084289551,12.05139235,0
-0.018768311,6.079101563,12.04986647,0
-0.026092529,6.074523926,12.04834059,0
-0.025939941,6.068725586,12.04986647,0
-0.023651123,6.064453125,12.04986647,0
-0.018920898,6.062011719,12.04834059,0
-0.016326904,6.059570313,12.04986647,0
-0.01373291,6.053771973,12.05139235,0
-0.013885498,6.049194336,12.04834059,0
-0.016937256,6.044006348,12.05291823,0
-0.072021484,6.039123535,12.04986647,0
-0.056304932,6.034545898,12.05291823,0
0.161590576,6.029663086,12.05139235,0
0.798492432,6.024780273,12.04986647,0
0.989532471,6.019897461,12.04986647,0
0.224914551,6.015930176,12.04834059,0
-0.340881348,6.005859375,12.04986647,0
-0.453643799,6.000061035,12.05291823,0
-0.316467285,5.996398926,12.05139235,0
-0.166778564,5.990905762,12.04986647,0
-0.104827881,5.981445313,12.03765944,0
-0.078125,5.9765625,12.03765944,0
-0.059661865,5.968933105,12.0330818,0
-0.046234131,5.961914063,12.03613356,0
-0.035858154,5.954589844,12.03918532,0
-0.025634766,5.947265625,12.03460768,0
-0.016174316,5.938720703,12.03613356,0
-0.006561279,5.932617188,12.03918532,0
0.005493164,5.923461914,12.03918532,0
0.016021729,5.916137695,12.03613356,0
0.027770996,5.908813477,12.03918532,0
0.039215088,5.8984375,12.03918532,0
0.04486084,5.888977051,12.03765944,0
0.061187744,5.884094238,12.03918532,0
0.078887939,5.874023438,12.03765944,0
0.10055542,5.864257813,12.03918532,0
0.122833252,5.849914551,12.04223707,0
0.145111084,5.839538574,12.03765944,0
0.164031982,5.825500488,12.03765944,0
0.178833008,5.812988281,12.03765944,0
0.178985596,5.800476074,12.03613356,0
0.159454346,5.786132813,12.03918532,0
0.104217529,5.768737793,12.03460768,0
0.021514893,5.754699707,12.04071119,0
-0.06652832,5.738830566,12.03765944,0
-0.138092041,5.722351074,12.03918532,0
-0.186767578,5.708312988,12.04071119,0
-0.211791992,5.693664551,12.03918532,0
-0.219268799,5.679016113,12.03765944,0
-0.212860107,5.661621094,12.03765944,0
-0.2003479,5.645141602,12.03613356,0
-0.184783936,5.630493164,12.02697828,0
-0.166015625,5.615234375,12.02697828,0
-0.148925781,5.600585938,12.02545241,0
-0.133361816,5.587463379,12.02392653,0
-0.114593506,5.573425293,12.02697828,0
-0.097503662,5.561523438,12.02392653,0
-0.084838867,5.547180176,12.02087477,0
-0.072784424,5.53527832,12.02545241,0
-0.064849854,5.522460938,12.02697828,0
-0.053253174,5.513305664,12.02697828,0
-0.045776367,5.499267578,12.02545241,0
-0.038452148,5.48828125,12.02240065,0
-0.033569336,5.478820801,12.02545241,0
-0.030822754,5.469360352,12.02545241,0
-0.026245117,5.459899902,12.02545241,0
-0.023651123,5.454406738,12.02392653,0
-0.018615723,5.444946289,12.02240065,0
-0.018768311,5.439453125,12.02545241,0
-0.016479492,5.429382324,12.02392653,0
-0.016326904,5.424804688,12.02240065,0
-0.014038086,5.419921875,12.02545241,0
-0.013885498,5.411682129,12.02392653,0
-0.011138916,5.405883789,12.02850416,0
-0.011291504,5.401611328,12.02697828,0
-0.009307861,5.400390625,12.02850416,0
-0.008392334,5.396118164,12.02545241,0
-0.003967285,5.390319824,12.02545241,0
-0.001525879,5.391235352,12.0117195,0
-0.001678467,5.386657715,12.01477125,0
0.000762939,5.386047363,12.01477125,0
0.003204346,5.381774902,12.01477125,0
0.00579834,5.381469727,12.01477125,0
0.00793457,5.381469727,12.0117195,0
0.00793457,5.376281738,12.01629713,0
0.00793457,5.376281738,12.0117195,0
0.006103516,5.376586914,12.0117195,0
0.00793457,5.37689209,12.01019362,0
0.008087158,5.375976563,12.01477125,0
0.010375977,5.376281738,12.01782301,0
0.01083374,5.376281738,12.01324537,0
0.008239746,5.376281738,12.01477125,0
0.00793457,5.37689209,12.0117195,0
0.008087158,5.37689209,12.0117195,0
0.007781982,5.376281738,12.01477125,0
0.008087158,5.381164551,12.01324537,0
0.010681152,5.381469727,12.01019362,0
0.013122559,5.381469727,12.01477125,0
0.013122559,5.381164551,12.01629713,0
0.012969971,5.381469727,12.01324537,0
0.015716553,5.386657715,12.01324537,0
0.025024414,5.386962891,12.01324537,0
0.048828125,5.386352539,12.01324537,0
0.06362915,5.390319824,12.01324537,0
0.056762695,5.390930176,12.01477125,0
0.07598877,5.390319824,12.01629713,0
0.040435791,5.391235352,12.0117195,0
0.003051758,5.395202637,12.01324537,0
-0.014038086,5.395812988,11.99951246,0
-0.006561279,5.395812988,11.99798658,0
-0.01159668,5.400695801,12.00103834,0
-0.023803711,5.401611328,12.00256422,0
-0.02532959,5.401000977,11.99951246,0
-0.020904541,5.400695801,12.00256422,0
-0.018615723,5.405578613,11.99951246,0
-0.016174316,5.405273438,11.99951246,0
-0.01373291,5.405273438,12.00103834,0
-0.011291504,5.41015625,11.99951246,0
-0.015258789,5.410461426,11.99951246,0
-0.070037842,5.41015625,11.99798658,0
-0.072937012,5.411987305,12.00103834,0
0.109405518,5.415039063,12.00256422,0
0.711517334,5.414733887,11.99951246,0
1.053771973,5.415039063,11.99951246,0
0.315551758,5.420532227,11.99646071,0
-0.29006958,5.420532227,12.00103834,0
-0.446472168,5.420532227,12.00256422,0
-0.327453613,5.419921875,12.00103834,0
-0.17074585,5.425109863,11.99951246,0
-0.104827881,5.425109863,11.99951246,0
-0.075836182,5.424499512,12.00103834,0
-0.05859375,5.425109863,11.99951246,0
-0.046539307,5.429992676,11.99951246,0
-0.035705566,5.430297852,12.0040901,0
-0.023803711,5.430297852,11.99951246,0
-0.016326904,5.4296875,11.99951246,0
-0.003967285,5.4296875,11.99951246,0
0.005950928,5.435180664,11.99035719,0
0.015411377,5.434875488,11.98883131,0
0.025482178,5.434875488,11.98883131,0
0.037841797,5.43548584,11.99035719,0
0.048675537,5.434570313,11.98883131,0
0.061950684,5.435180664,11.98577955,0
0.076904297,5.434875488,11.98730543,0
0.097808838,5.435180664,11.98730543,0
0.118408203,5.434570313,11.98883131,0
0.140228271,5.43548584,11.98883131,0
0.157470703,5.429992676,11.98577955,0
0.171051025,5.429077148,11.98883131,0
0.176696777,5.430297852,11.98883131,0
0.159606934,5.425109863,11.99035719,0
0.110321045,5.425109863,11.99035719,0
0.030975342,5.420227051,11.98883131,0
-0.057525635,5.415649414,11.98883131,0
-0.131225586,5.411071777,11.98883131,0
-0.182189941,5.404968262,11.99035719,0
-0.207214355,5.401000977,11.99188307,0
-0.216522217,5.395507813,11.98730543,0
-0.21194458,5.386352539,11.98730543,0
-0.201721191,5.381164551,11.98730543,0
-0.184631348,5.37109375,11.98883131,0
-0.165405273,5.361938477,11.98883131,0
-0.148010254,5.354919434,11.98730543,0
-0.13092041,5.346984863,11.98730543,0
-0.11428833,5.337524414,11.99035719,0
-0.099334717,5.327148438,11.98730543,0
-0.086975098,5.317077637,11.98730543,0
-0.074615479,5.308837891,11.9750984,0
-0.061035156,5.303039551,11.97815016,0
-0.050201416,5.29296875,11.9750984,0
-0.043334961,5.284118652,11.9750984,0
-0.038299561,5.278625488,11.97662428,0
-0.03326416,5.268554688,11.97662428,0
-0.025939941,5.263977051,11.9750984,0
-0.021209717,5.254821777,11.97815016,0
-0.016784668,5.249328613,11.9750984,0
-0.016021729,5.244750977,11.9750984,0
-0.013427734,5.239257813,11.97662428,0
-0.014038086,5.234680176,11.97662428,0
-0.011291504,5.230407715,11.97357252,0
-0.011138916,5.225524902,11.97662428,0
-0.013885498,5.22064209,11.97967604,0
-0.011291504,5.215454102,11.97662428,0
-0.012054443,5.210266113,11.97662428,0
-0.008850098,5.210571289,11.97357252,0
-0.006713867,5.205688477,11.97662428,0
-0.006408691,5.199890137,11.9750984,0
-0.004119873,5.20111084,11.97815016,0
-0.001373291,5.200500488,11.97357252,0
0.002441406,5.196228027,11.97815016,0
0.005645752,5.195617676,11.97815016,0
0.005645752,5.195922852,11.9750984,0
0.003356934,5.196228027,11.97357252,0
0.003204346,5.195922852,11.97662428,0
0.003662109,5.191345215,11.97662428,0
0.00579834,5.191040039,11.97357252,0
0.008087158,5.195922852,11.97815016,0
0.008239746,5.1953125,11.97357252,0
0.010528564,5.196228027,11.96441725,0
0.008087158,5.195617676,11.96441725,0
0.010375977,5.1953125,11.96441725,0
0.013122559,5.196228027,11.96289137,0
0.013122559,5.195617676,11.96594313,0
0.013275146,5.200805664,11.96441725,0
0.012969971,5.199890137,11.96441725,0
0.013580322,5.20111084,11.96594313,0
0.015411377,5.205078125,11.96441725,0
0.01739502,5.205688477,11.96746901,0
0.027160645,5.205383301,11.96594313,0
0.051879883,5.205688477,11.96289137,0
0.05859375,5.210571289,11.96594313,0
0.056304932,5.210571289,11.96289137,0
0.070800781,5.212402344,11.96594313,0
0.032958984,5.215759277,11.96289137,0
0.000305176,5.215454102,11.96441725,0
-0.011444092,5.220031738,11.96441725,0
-0.008850098,5.220031738,11.96746901,0
-0.019073486,5.220336914,11.96594313,0
-0.028381348,5.225219727,11.96289137,0
-0.026550293,5.225219727,11.96594313,0
-0.023956299,5.225524902,11.96289137,0
-0.021209717,5.229797363,11.96441725,0
-0.018615723,5.230102539,11.96594313,0
-0.014038086,5.229797363,11.96289137,0
-0.009002686,5.234985352,11.96289137,0
-0.008850098,5.234680176,11.96289137,0
-0.054473877,5.234680176,11.96441725,0
-0.079498291,5.24017334,11.96594313,0
0.051879883,5.239562988,11.96594313,0
0.558624268,5.239562988,11.96746901,0
1.102142334,5.244750977,11.9537361,0
0.462493896,5.244750977,11.95221022,0
-0.203399658,5.246887207,11.94915846,0
-0.442352295,5.249938965,11.95221022,0
-0.358581543,5.249633789,11.95221022,0
-0.193023682,5.254211426,11.9537361,0
-0.11428833,5.254516602,11.94915846,0
-0.082855225,5.25390625,11.95221022,0
-0.062103271,5.258789063,11.9537361,0
-0.048217773,5.259094238,11.95221022,0
-0.036010742,5.259094238,11.95068434,0
-0.024108887,5.259399414,11.9537361,0
-0.015716553,5.263977051,11.9537361,0
-0.008544922,5.264282227,11.95526198,0
0.000915527,5.264282227,11.95221022,0
0.012359619,5.268249512,11.9537361,0
0.020294189,5.269165039,11.95221022,0
0.030670166,5.269165039,11.95221022,0
0.041351318,5.2734375,11.95068434,0
0.052032471,5.273742676,11.9537361,0
0.068359375,5.2734375,11.95221022,0
0.085754395,5.274353027,11.95068434,0
0.108947754,5.278320313,11.95221022,0
0.130767822,5.278930664,11.9537361,0
0.149078369,5.27923584,11.9537361,0
0.161437988,5.278625488,11.9537361,0
0.169219971,5.278625488,11.9537361,0
0.163879395,5.278930664,11.95526198,0
0.121307373,5.278930664,11.9537361,0
0.04776001,5.27923584,11.9537361,0
-0.038146973,5.278320313,11.95221022,0
-0.113677979,5.278320313,11.94000319,0
-0.165100098,5.278930664,11.94152907,0
-0.195465088,5.278625488,11.94000319,0
-0.209503174,5.274047852,11.93847731,0
-0.207061768,5.273742676,11.93847731,0
-0.197143555,5.278320313,11.94305494,0
-0.180053711,5.278625488,11.94000319,0
-0.160980225,5.278930664,11.94152907,0
-0.143432617,5.278625488,11.94000319,0
-0.126647949,5.278625488,11.93695143,0
-0.112304688,5.278930664,11.94152907,0
-0.096893311,5.283508301,11.93847731,0
-0.082855225,5.283508301,11.94305494,0
-0.070648193,5.285339355,11.94152907,0
-0.062713623,5.288696289,11.94000319,0
-0.050354004,5.29296875,11.94152907,0
-0.043029785,5.293273926,11.94305494,0
-0.038299561,5.29876709,11.94000319,0
-0.032653809,5.303039551,11.94000319,0
-0.028533936,5.307617188,11.94000319,0
-0.023651123,5.3125,11.94000319,0
-0.021362305,5.317382813,11.94305494,0
-0.021057129,5.32409668,11.94152907,0
-0.021209717,5.332336426,11.94152907,0
-0.018615723,5.337219238,11.94000319,0
-0.01663208,5.342102051,11.93847731,0
-0.013122559,5.352172852,11.94458082,0
-0.013580322,5.356750488,11.94000319,0
-0.015716553,5.366516113,11.94152907,0
-0.013885498,5.375976563,11.92779616,0
-0.011444092,5.381774902,11.92932203,0
-0.00869751,5.391235352,11.93237379,0
-0.006256104,5.400390625,11.93084791,0
-0.003967285,5.405273438,11.93237379,0
-0.001678467,5.415039063,11.92932203,0
0.001068115,5.425109863,11.92779616,0
0.003051758,5.434875488,11.92779616,0
0.001068115,5.444641113,11.92932203,0
0.000610352,5.455322266,11.9247444,0
0.003356934,5.463256836,11.92932203,0
0.005645752,5.473022461,11.92627028,0
0.005645752,5.483398438,11.92779616,0
0.005645752,5.493164063,11.92932203,0
0.008392334,5.502929688,11.93237379,0
0.00579834,5.513000488,11.92779616,0
0.008239746,5.522460938,11.92932203,0
0.010986328,5.531616211,11.92779616,0
0.012969971,5.541992188,11.92932203,0
0.015563965,5.553283691,11.92779616,0
0.015411377,5.567016602,11.92932203,0
0.015411377,5.576477051,11.92779616,0
0.015563965,5.590515137,11.92627028,0
0.020446777,5.601196289,11.92779616,0
0.023040771,5.612792969,11.93084791,0
0.038146973,5.625,11.92779616,0
0.059356689,5.63873291,11.92627028,0
0.051422119,5.649108887,11.91558912,0
0.071411133,5.664672852,11.91558912,0
0.045166016,5.67779541,11.917115,0
0.00793457,5.689086914,11.91406325,0
-0.008850098,5.703430176,11.917115,0
0.000152588,5.718383789,11.91864088,0
-0.004272461,5.732421875,11.91558912,0
-0.013275146,5.746154785,11.917115,0
-0.016174316,5.758666992,11.91406325,0
-0.016479492,5.771789551,11.91558912,0
-0.013275146,5.786437988,11.917115,0
-0.009002686,5.800476074,11.91558912,0
-0.006561279,5.815124512,11.91253737,0
-0.004272461,5.830078125,11.91558912,0
-0.006713867,5.844421387,11.91406325,0
-0.046234131,5.859375,11.91406325,0
-0.077514648,5.874023438,11.91864088,0
0.01739502,5.888061523,11.91406325,0
0.446166992,5.902709961,11.91253737,0
1.044311523,5.918273926,11.91864088,0
0.553436279,5.934448242,11.91406325,0
-0.054473877,5.949401855,11.91864088,0
-0.405731201,5.963745117,11.917115,0
-0.409698486,5.97869873,11.91558912,0
-0.25100708,5.993041992,11.91558912,0
-0.138397217,6.007385254,11.917115,0
-0.093994141,6.019897461,11.917115,0
-0.068969727,6.03515625,11.917115,0
-0.053405762,6.049499512,11.91864088,0
-0.0390625,6.064453125,11.917115,0
-0.026092529,6.078796387,11.91558912,0
-0.015563965,6.093444824,11.90338209,0
-0.014038086,6.108093262,11.90795973,0
-0.006713867,6.121826172,11.90490797,0
0.000915527,6.134643555,11.90490797,0
0.008239746,6.147155762,11.90338209,0
0.018768311,6.161193848,11.90338209,0
0.027770996,6.172790527,11.90185621,0
0.039672852,6.185913086,11.90490797,0
0.049591064,6.199951172,11.90338209,0
0.063934326,6.211242676,11.90643385,0
0.088500977,6.222839355,11.90185621,0
0.111541748,6.234436035,11.90185621,0
0.128326416,6.245422363,11.90033033,0
0.139770508,6.255187988,11.90490797,0
0.152893066,6.264648438,11.90643385,0
0.152282715,6.274108887,11.90643385,0
0.122375488,6.284179688,11.90490797,0
0.06072998,6.293640137,11.90490797,0
-0.013427734,6.302490234,11.90185621,0
-0.082397461,6.310119629,11.90490797,0
-0.13092041,6.317443848,11.90185621,0
-0.1612854,6.327819824,11.90490797,0
-0.177001953,6.332397461,11.90033033,0
-0.175170898,6.341552734,11.90338209,0
-0.167694092,6.34765625,11.90338209,0
-0.155029297,6.351928711,11.90490797,0
-0.137786865,6.360168457,11.90490797,0
-0.121917725,6.366577148,11.90490797,0
-0.10925293,6.371459961,11.90338209,0
-0.09475708,6.377258301,11.90338209,0
-0.079193115,6.381835938,11.88964918,0
-0.07019043,6.386413574,11.89422682,0
-0.06072998,6.391601563,11.88964918,0
-0.052032471,6.396484375,11.89422682,0
-0.04486084,6.401062012,11.89117506,0
-0.03616333,6.405944824,11.89270094,0
-0.030670166,6.410827637,11.89117506,0
-0.028533936,6.414794922,11.89117506,0
-0.023651123,6.41998291,11.89270094,0
-0.023956299,6.425170898,11.89117506,0
-0.023651123,6.430358887,11.88964918,0
-0.021362305,6.434326172,11.89270094,0
-0.018463135,6.434631348,11.89117506,0
-0.023803711,6.43951416,11.89270094,0
-0.021057129,6.445617676,11.89270094,0
-0.016479492,6.449584961,11.89117506,0
-0.016479492,6.454772949,11.89117506,0
-0.01373291,6.459350586,11.89117506,0
-0.01083374,6.459350586,11.89117506,0
-0.009002686,6.464233398,11.88964918,0
-0.008850098,6.469421387,11.89270094,0
-0.006561279,6.473693848,11.89270094,0
-0.003967285,6.474609375,11.89117506,0
-0.003967285,6.479492188,11.88049391,0
-0.000152588,6.484375,11.87591627,0
0.00793457,6.488342285,11.87896803,0
0.005645752,6.488952637,11.87896803,0
0.00579834,6.493835449,11.87744215,0
0.008087158,6.499023438,11.87744215,0
0.008087158,6.498413086,11.88049391,0
0.008087158,6.503295898,11.88049391,0
0.010528564,6.507873535,11.87744215,0
0.01083374,6.513366699,11.88049391,0
0.012969971,6.513061523,11.87896803,0
0.020446777,6.518249512,11.86523512,0
0.037078857,6.5234375,11.86828688,0
0.054168701,6.522827148,11.866761,0
0.049591064,6.528015137,11.866761,0
0.063934326,6.533203125,11.86523512,0
0.037078857,6.53717041,11.866761,0
-0.004730225,6.538085938,11.86828688,0
-0.023193359,6.542053223,11.866761,0
-0.013885498,6.548156738,11.866761,0
-0.011291504,6.552124023,11.866761,0
-0.018615723,6.55670166,11.86523512,0
-0.026397705,6.557006836,11.86828688,0
-0.023651123,6.561889648,11.86828688,0
-0.016174316,6.566772461,11.86523512,0
-0.014038086,6.571655273,11.86523512,0
-0.009002686,6.576538086,11.86523512,0
-0.008850098,6.581115723,11.86523512,0
-0.006408691,6.586914063,11.86370924,0
-0.043792725,6.591796875,11.86370924,0
-0.065307617,6.596374512,11.86981276,0
0.03692627,6.600646973,11.86523512,0
0.439910889,6.605834961,11.86828688,0
1.033477783,6.610412598,11.866761,0
0.56854248,6.615600586,11.866761,0
-0.038452148,6.619873047,11.86828688,0
-0.394439697,6.624755859,11.866761,0
-0.403442383,6.629638672,11.866761,0
-0.252685547,6.632385254,11.85607985,0
-0.140228271,6.635131836,11.85455397,0
-0.093688965,6.639099121,11.85455397,0
-0.06942749,6.645507813,11.85455397,0
-0.052337646,6.650085449,11.85607985,0
-0.040740967,6.654968262,11.85302809,0
-0.033111572,6.659240723,11.85302809,0
-0.023803711,6.664123535,11.85760573,0
-0.01373291,6.669921875,11.85455397,0
-0.01159668,6.67388916,11.85150221,0
-0.003509521,6.679382324,11.85455397,0
0.010528564,6.678771973,11.85455397,0
0.015716553,6.684265137,11.85455397,0
0.021057129,6.688842773,11.85150221,0
0.032501221,6.694335938,11.85150221,0
0.04196167,6.698913574,11.85302809,0
0.060272217,6.69921875,11.85150221,0
0.078582764,6.703186035,11.85302809,0
0.094909668,6.702880859,11.85150221,0
0.116271973,6.708374023,11.85302809,0
0.122680664,6.708984375,11.85150221,0
0.127716064,6.713256836,11.85455397,0
0.12512207,6.713867188,11.85455397,0
0.103302002,6.718139648,11.85455397,0
0.046691895,6.717834473,11.85302809,0
-0.01953125,6.718139648,11.85302809,0
-0.088195801,6.71875,11.85302809,0
-0.140228271,6.718139648,11.85150221,0
-0.165863037,6.722717285,11.85302809,0
-0.182342529,6.723327637,11.85607985,0
-0.177764893,6.723022461,11.85455397,0
-0.163116455,6.722717285,11.85302809,0
-0.155944824,6.723022461,11.85302809,0
-0.141448975,6.723022461,11.84082106,0
-0.11932373,6.723327637,11.84082106,0
-0.109863281,6.722412109,11.84234694,0
-0.091552734,6.728210449,11.84234694,0
-0.077514648,6.727600098,11.84387282,0
-0.061950684,6.728210449,11.84234694,0
-0.059814453,6.728210449,11.84387282,0
-0.047302246,6.733398438,11.84234694,0
-0.036010742,6.733398438,11.84082106,0
-0.035705566,6.737670898,11.84387282,0
-0.032653809,6.737670898,11.83929518,0
-0.020751953,6.742248535,11.84082106,0
-0.016174316,6.744995117,11.83929518,0
-0.011901855,6.747741699,11.83929518,0
-0.008544922,6.752319336,11.84234694,0
-0.011444092,6.756896973,11.84387282,0
-0.00869751,6.761779785,11.84234694,0
-0.001373291,6.766662598,11.84082106,0
-0.007324219,6.772460938,11.84387282,0
-0.004425049,6.776123047,11.84234694,0
-0.004119873,6.781921387,11.84082106,0
-0.003967285,6.786804199,11.84234694,0
-0.003967285,6.796264648,11.84234694,0
-0.004119873,6.801452637,11.84234694,0
-0.001678467,6.806640625,11.84082106,0
-0.001831055,6.815490723,11.83929518,0
-0.001525879,6.820373535,11.84387282,0
0.003356934,6.83013916,11.82708815,0
0.005950928,6.835021973,11.82708815,0
0.005645752,6.844787598,11.82861403,0
0.003356934,6.84967041,11.83166578,0
0.008087158,6.859741211,11.82708815,0
0.015716553,6.865234375,11.83013991,0
0.02532959,6.874694824,11.82708815,0
0.049133301,6.883239746,11.82556227,0
0.053253174,6.88873291,11.82861403,0
0.055084229,6.898498535,11.82861403,0
0.06072998,6.903686523,11.83013991,0
0.020141602,6.913146973,11.83166578,0
-0.011138916,6.920776367,11.83013991,0
-0.013885498,6.927185059,11.83013991,0
-0.006561279,6.936340332,11.83013991,0
-0.01373291,6.943054199,11.82861403,0
-0.018768311,6.952209473,11.82708815,0
-0.016174316,6.957092285,11.82861403,0
-0.010528564,6.967163086,11.82861403,0
-0.009765625,6.972045898,11.82861403,0
-0.006561279,6.979064941,11.83013991,0
0.001068115,6.986999512,11.83319166,0
-0.001678467,6.990966797,11.83013991,0
-0.009613037,7.000732422,11.83166578,0
-0.057678223,7.00592041,11.82861403,0
-0.021362305,7.010803223,11.82556227,0
0.16784668,7.019958496,11.82708815,0
0.757904053,7.02545166,11.83013991,0
0.887908936,7.03125,11.83166578,0
0.29296875,7.034912109,11.82861403,0
-0.205841064,7.039794922,11.83319166,0
-0.414581299,7.045898438,11.82861403,0
-0.334777832,7.050170898,11.82861403,0
-0.181884766,7.055358887,11.82708815,0
-0.102539063,7.059936523,11.82861403,0
-0.073699951,7.064819336,11.816407,0
-0.054321289,7.069702148,11.81793287,0
-0.040740967,7.074584961,11.81793287,0
-0.033569336,7.079162598,11.81793287,0
-0.026092529,7.08404541,11.81793287,0
-0.015411377,7.088623047,11.816407,0
-0.011444092,7.094726563,11.81793287,0
-0.003967285,7.094421387,11.816407,0
0.009460449,7.098999023,11.81488112,0
0.014953613,7.102661133,11.81945875,0
0.020294189,7.105712891,11.81945875,0
0.029602051,7.108764648,11.81945875,0
0.044250488,7.113342285,11.81945875,0
0.052642822,7.113647461,11.81793287,0
0.070037842,7.118835449,11.81793287,0
0.092163086,7.118225098,11.81793287,0
0.110168457,7.119445801,11.81488112,0
0.121307373,7.12310791,11.81793287,0
0.128326416,7.122497559,11.81793287,0
0.132751465,7.122497559,11.81945875,0
0.1171875,7.12310791,11.816407,0
0.07598877,7.123413086,11.81945875,0
0.012969971,7.12310791,11.81793287,0
-0.053405762,7.123413086,11.816407,0
-0.1121521,7.122802734,11.81488112,0
-0.148162842,7.124023438,11.816407,0
-0.162658691,7.119445801,11.816407,0
-0.16784668,7.118225098,11.81945875,0
-0.165405273,7.118530273,11.816407,0
-0.155944824,7.113342285,11.81793287,0
-0.140838623,7.113647461,11.81488112,0
-0.125427246,7.113952637,11.81945875,0
-0.11138916,7.108154297,11.816407,0
-0.100708008,7.108764648,11.81488112,0
-0.082550049,7.10357666,11.82098463,0
-0.067901611,7.10357666,11.82098463,0
-0.057830811,7.103881836,11.81945875,0
-0.05065918,7.098388672,11.80572584,0
-0.038299561,7.099609375,11.80725172,0
-0.030822754,7.093505859,11.80419996,0
-0.028381348,7.093811035,11.80419996,0
-0.023803711,7.088623047,11.80267408,0
-0.023651123,7.088928223,11.80572584,0
-0.023651123,7.08404541,11.80572584,0
-0.018920898,7.083740234,11.80419996,0
-0.015869141,7.079467773,11.80572584,0
-0.01373291,7.078552246,11.80267408,0
-0.013885498,7.073974609,11.80572584,0
-0.013580322,7.073669434,11.80572584,0
-0.011138916,7.073974609,11.80725172,0
-0.008544922,7.069396973,11.80419996,0
-0.008850098,7.069396973,11.80419996,0
-0.009155273,7.064208984,11.80725172,0
-0.008850098,7.06451416,11.80725172,0
-0.009155273,7.064208984,11.80572584,0
-0.003967285,7.059326172,11.80572584,0
-0.006561279,7.059326172,11.80267408,0
-0.008850098,7.060241699,11.80267408,0
-0.006713867,7.055053711,11.80725172,0
-0.006408691,7.054443359,11.80572584,0
-0.001525879,7.054443359,11.80419996,0
-0.001373291,7.055053711,11.80419996,0
0.00289917,7.050170898,11.80725172,0
0.013885498,7.049865723,11.80419996,0
0.035858154,7.049865723,11.80419996,0
0.054321289,7.049865723,11.80572584,0
0.053863525,7.049560547,11.80725172,0
