Label,Condition,Time,EEG 001,EEG 002,EEG 003,EEG 005,EEG 006,EEG 010,EEG 011,EEG 012,EEG 013,EEG 014
2,audio/left,0.32010239342080604,1.6225380148611875e-06,-6.088409098901112e-06,-4.039262384177493e-06,-4.201349245564054e-06,-4.2477551460768385e-06,-5.08024542597895e-06,4.106124942187868e-06,6.332209221369439e-06,5.722507340223313e-06,3.9175235017652746e-06
2,audio/left,0.32676906008747275,1.0391388167882558e-05,-3.835406612832716e-06,-5.766242066552402e-06,-2.3040500493688854e-06,-4.0329980347287705e-07,-4.613271016345025e-06,3.6799315593599606e-06,5.473228155660234e-06,4.704947009347396e-06,1.9161753097374566e-06
2,audio/left,0.3334357267541394,1.912406169123296e-06,-4.0020340702359335e-06,-5.740828659721347e-06,3.452516848780543e-06,-6.184237108245289e-06,-2.9562496818463823e-06,4.286861542216021e-06,4.895076231331903e-06,3.876670257331084e-06,-4.990808242929374e-07
2,audio/left,0.34010239342080606,-9.565732266129517e-06,-7.886503147259178e-06,-3.7217713383890533e-06,5.433297086639096e-06,-1.3052290739386323e-05,-1.2627858447052912e-06,6.109277001789633e-06,5.162212110998984e-06,3.1810024602317166e-06,-1.7799552072211467e-06
2,audio/left,0.3467690600874727,-8.023993745961655e-06,-1.008151041496562e-05,-2.0429864142725183e-06,9.283710830172275e-07,-1.1354037713260124e-05,-9.68102508591901e-07,6.080085930341797e-06,4.749397006971923e-06,1.58035441729729e-06,-2.9372071412655317e-06
2,audio/left,0.35343572675413937,-5.782471634677628e-07,-8.937264635969127e-06,-4.673256031820812e-06,-5.0294351949176925e-06,-8.983416660435819e-06,-3.3347603832422343e-06,2.750628874267888e-06,2.56441892738367e-06,-7.576350188084704e-07,-4.12255564004373e-06
2,audio/left,0.3601023934208061,-2.1031694008228082e-06,-9.06229403073818e-06,-1.0657316426330159e-05,-7.995675467798093e-06,-1.3586316960867642e-05,-7.350273499422246e-06,-1.1594469652942625e-06,-1.657272656176781e-07,-2.5500319907833877e-06,-4.04975640399131e-06
2,audio/left,0.36676906008747273,-1.1055652690816577e-05,-1.2600499043906371e-05,-1.422680250087774e-05,-7.687633984157618e-06,-1.8612378468711087e-05,-1.0016483216682248e-05,-2.9367148450734684e-06,-2.4100223001366766e-06,-4.3307858690915376e-06,-3.85924979411133e-06
2,audio/left,0.3734357267541394,-1.348750916341259e-05,-1.5284777985665044e-05,-1.2728830952216189e-05,-6.11114456024904e-06,-1.702887843091337e-05,-9.739861645658767e-06,-3.2292341016218957e-06,-4.214511995781492e-06,-6.469477340270183e-06,-5.648918806619626e-06
2,audio/left,0.38010239342080604,-6.058214935756753e-06,-1.4198901453062277e-05,-1.0170312109902473e-05,-4.974331057882072e-06,-1.5080512518108641e-05,-9.776981157359986e-06,-3.808873415774692e-06,-5.078682854169195e-06,-7.2374097606264785e-06,-7.513844019199792e-06
2,audio/left,0.38676906008747275,-4.7578163400878695e-07,-1.1835233849850167e-05,-9.80872719052785e-06,-5.497093045280756e-06,-1.6540691439661285e-05,-1.3206239680929231e-05,-4.799299936251221e-06,-4.143687768639769e-06,-5.360364664935102e-06,-5.793068777562315e-06
2,audio/left,0.3934357267541394,-5.6836916644922e-06,-1.1061059106394686e-05,-9.531208402124497e-06,-6.454425666649405e-06,-1.5537143585820873e-05,-1.667189354308504e-05,-5.2388127791323705e-06,-2.592833192902477e-06,-3.5648700983179737e-06,-1.999053192730636e-06
2,audio/left,0.40010239342080606,-1.3595786704921554e-05,-1.0975742508498383e-05,-6.953937234276927e-06,-6.090987565429146e-06,-1.0013270123557974e-05,-1.3863080619516138e-05,-4.3721288166915045e-06,-1.8965437994048402e-06,-3.909045702908193e-06,-6.025010596746603e-07
2,audio/left,0.40676906008747277,-1.1835957346084068e-05,-1.0686723716496891e-05,-5.032919735426234e-06,-5.251463687126152e-06,-8.233964474308378e-06,-6.679748192594359e-06,-2.274754200739616e-06,-1.1245640424907243e-06,-4.013798710295305e-06,-1.2823208196738789e-06
2,audio/left,0.41343572675413937,-3.699916384465598e-06,-1.1245239081084426e-05,-7.152727571753973e-06,-6.6270502292323625e-06,-1.096234189565875e-05,-3.597184189386005e-06,-3.724181820892071e-07,9.749711968228666e-07,-1.3235900816955172e-06,6.17442682724158e-08
2,audio/left,0.4201023934208061,-3.6350970471937903e-06,-1.252733801252395e-05,-1.0767028574073392e-05,-8.811345174958065e-06,-9.843339170433801e-06,-6.556728384336137e-06,-3.004061952909624e-07,2.4113473890523466e-06,1.1869014617225737e-06,3.4537735742489095e-06
2,audio/left,0.4267690600874727,-1.1584987018471521e-05,-1.1854312073322044e-05,-1.0330492087477179e-05,-7.871668823856957e-06,-3.97470035692226e-06,-7.82398870778709e-06,-1.3676646996403107e-06,1.205819886891993e-06,3.219632781924169e-07,5.252298679986515e-06
2,audio/left,0.4334357267541394,-1.1444868113640805e-05,-8.779086911296267e-06,-6.008432770934184e-06,-3.7602133420167373e-06,-3.5806011799863536e-06,-4.414742333770722e-06,-1.3608078848129813e-06,-6.41746669468249e-07,-1.6460267894309535e-06,4.68583500824525e-06
2,audio/left,0.4401023934208061,1.1125630904893334e-06,-6.482393516404361e-06,-3.282764093556606e-06,-1.2193934631151637e-06,-9.841021893988981e-06,-3.142237118912762e-06,-3.3342679879696787e-07,-3.0491549671282283e-07,-1.0089333143892859e-06,3.834688203713373e-06
2,audio/left,0.4467690600874727,7.98425107441298e-06,-7.146959657418178e-06,-4.770811123015642e-06,-1.8670786881917133e-06,-1.3502636622293478e-05,-7.330365584381982e-06,-4.163257186629215e-07,7.024061476893237e-07,2.3296897858599502e-07,2.5809111822766107e-06
2,audio/left,0.4534357267541394,-1.6603832626174767e-06,-8.853549217757287e-06,-7.07282485526687e-06,-2.8987392887698023e-06,-1.1241684216883448e-05,-9.251950832914296e-06,-1.4730700042239542e-06,-3.243553292625809e-07,-1.325227753002665e-06,2.0747876323787868e-08
2,audio/left,0.4601023934208061,-1.2857223816278574e-05,-9.97635650393355e-06,-7.82328765541252e-06,-2.7358900408460476e-06,-1.0269463370097083e-05,-4.526937455266045e-06,-1.1484293236723964e-06,-2.2938040878157114e-06,-4.225479541975177e-06,-1.8411064794321968e-06
2,audio/left,0.4667690600874727,-9.211588518534497e-06,-1.1730257006654712e-05,-9.147343015137479e-06,-3.6315452678072405e-06,-1.206279835214643e-05,-7.915978432261655e-07,4.044725670091825e-07,-2.4895224380995475e-06,-4.867221932052681e-06,-1.2933779432802604e-06
2,audio/left,0.4734357267541394,1.199571362298616e-06,-1.4526985777274506e-05,-1.2280640001180513e-05,-5.8700693987869115e-06,-1.2182359533083123e-05,-4.38082951453634e-06,5.510476743863362e-07,-1.6399510587031844e-06,-4.4170137659071385e-06,-1.2275231990030515e-06
2,audio/left,0.480102393420806,2.6234261889858433e-06,-1.5222201197448187e-05,-1.3729711753237382e-05,-6.715434960638612e-06,-1.135816709059183e-05,-8.597875003615771e-06,-6.143643432143848e-07,-1.8444637011764186e-06,-5.744191605355146e-06,-4.274693923939597e-06
2,audio/left,0.4867690600874727,-3.897048714672384e-06,-1.2480096632605457e-05,-1.1632228272934312e-05,-4.711234709049096e-06,-1.530484832903913e-05,-6.595220201920746e-06,-2.4593544439021673e-07,-2.559484651411278e-06,-7.891113918435872e-06,-7.38353173397786e-06
2,audio/left,0.49343572675413944,-8.251302600005936e-06,-1.0225773758584545e-05,-9.860898811871248e-06,-2.0036970045449756e-06,-2.080948707486118e-05,-3.703034717994296e-06,1.6191414680277494e-06,-2.0874411083304404e-06,-7.791398617862863e-06,-6.635443355980692e-06
2,audio/left,0.5001023934208061,-1.0323156046605385e-05,-1.2358133950778696e-05,-1.2214154376304554e-05,-1.86550367174073e-07,-2.0809789463894997e-05,-7.187884696877116e-06,1.587061786345576e-06,-1.4406398430628317e-06,-6.452506534535691e-06,-4.3962194582932144e-06
3,visual/right,-0.09989760657919393,2.8912731493189596e-06,4.497133072968897e-06,6.843810719679974e-06,3.3913523477655063e-06,2.4336814525733703e-06,4.040828761526698e-06,4.858015933626072e-06,3.920689060747498e-06,3.874413819854075e-06,4.1168993056394496e-06
3,visual/right,-0.09323093991252726,1.1164318152397504e-05,5.432999862654916e-06,5.787379545027327e-06,3.1393163962265893e-06,2.3296707470543018e-06,3.437042099029785e-06,2.8168412498526398e-06,2.855033004963188e-06,3.857809650933753e-06,5.38686156763386e-06
3,visual/right,-0.08656427324586059,1.0171252868063045e-05,9.979023188847504e-07,1.7514063135236108e-06,-2.1494395696085114e-06,1.589663192752687e-06,-4.15641575023343e-07,-1.3132063185878364e-06,-4.4194630581562295e-07,1.1080141625779854e-06,1.773428750439589e-06
3,visual/right,-0.07989760657919392,8.65438698058462e-07,-1.8001062685567876e-06,-9.100151014408923e-08,-3.2895553887664418e-06,2.5926339508275746e-06,-1.0427026647339885e-06,-2.211710120842124e-06,-1.2242839304956178e-06,5.898936384892717e-08,-8.456774818898311e-08
3,visual/right,-0.07323093991252726,-3.7148456821026243e-06,1.6386577419182627e-06,1.2115465057451558e-07,3.6994882994815487e-06,4.55232128429602e-06,2.87111429188967e-06,1.781732223677677e-06,2.4119984165129218e-06,2.9625941091878795e-06,2.7572718797290735e-06
3,visual/right,-0.06656427324586059,2.2798567782355506e-06,6.6621365341624515e-06,-8.731282405271417e-08,9.900788492312145e-06,4.3573176170500965e-06,6.203570592697349e-06,5.7507840058746746e-06,5.7978026603535665e-06,5.167624497797944e-06,4.267133080309339e-06
3,visual/right,-0.05989760657919393,7.1144630486999745e-06,6.143097427579522e-06,-2.865487907553411e-07,7.324534181511431e-06,1.094023423110196e-06,5.6133570351682915e-06,5.164036323647614e-06,4.664262259414769e-06,2.799402958961732e-06,9.80039990359922e-07
3,visual/right,-0.05323093991252726,6.212425542208529e-07,9.387250923774146e-07,9.300219476293905e-07,2.1208258269437755e-06,-2.231242317207013e-06,3.3689903352206957e-06,1.930551353935574e-06,1.3306244619067362e-06,-7.250899831955704e-07,-1.659455478837102e-06
3,visual/right,-0.04656427324586059,-8.098486244595474e-06,-2.7689974702133354e-06,1.815075367214384e-06,2.651146632171545e-06,-2.2714113405804014e-06,1.5744698367299653e-06,2.676565419471334e-07,1.6713775924820344e-07,-7.427972153383842e-07,-4.7030305728238675e-07
3,visual/right,-0.03989760657919393,-6.1924970661669914e-06,-2.2260773945752473e-06,1.6704847811882616e-07,5.055197149201158e-06,6.328879788127604e-07,-1.1079089477101541e-07,4.6128302804645085e-07,8.455824800509113e-07,1.1876970642680902e-06,2.1058700413391212e-07
3,visual/right,-0.03323093991252726,6.558478147069648e-07,-7.845175725687048e-07,-2.9529742732169197e-06,4.910572905875788e-07,2.20352931451792e-06,-1.8994994979409369e-06,-4.0764021139228043e-07,2.582135725722072e-08,7.164675958773552e-07,-2.501488307193452e-06
3,visual/right,-0.026564273245860595,-5.056389706373072e-07,-1.617572393002088e-06,-4.525953137596553e-06,-8.020930287385e-06,-2.922663016011704e-07,-3.2112584728175598e-06,-3.1276522321382664e-06,-2.692614313696638e-06,-2.2490922452171224e-06,-4.666810428950532e-06
3,visual/right,-0.019897606579193927,-6.4482486998249145e-06,-3.988291843969543e-06,-3.6647385879438032e-06,-1.056920328912951e-05,-4.136597277269969e-06,-4.9893165529246565e-06,-5.4782431559171125e-06,-4.7392149898166595e-06,-4.5796598614058604e-06,-3.8264620582823355e-06
3,visual/right,-0.01323093991252726,-5.60468730353064e-06,-5.0621230950634e-06,-2.0384873787286057e-06,-6.328535476074472e-06,-5.039171306802218e-06,-7.000892378830023e-06,-5.509571580885037e-06,-4.950458806523007e-06,-5.065769222917393e-06,-2.477250852680708e-06
3,visual/right,-0.006564273245860591,-1.1141747562843496e-06,-4.435511095537969e-06,-1.6382402931189787e-06,-3.532338178109631e-06,-3.834548138543185e-06,-6.332346398096531e-06,-3.689952355096687e-06,-4.444079987095571e-06,-4.6802025843689825e-06,-2.2857886168898026e-06
3,visual/right,0.00010239342080607672,-4.085114340559033e-06,-3.627454917059141e-06,-2.130640226211026e-06,-3.883704427127708e-06,-3.980492278990967e-06,-2.106924517124392e-06,-1.292924685748495e-06,-3.5263531270118954e-06,-3.690402110864446e-06,-1.5200950299398349e-06
3,visual/right,0.006769060087472745,-1.0864487119383004e-05,-3.180462416731348e-06,-1.5045962086065884e-06,-1.8942277462089925e-06,-4.678511460623056e-06,1.1659650723414244e-06,1.0323467396156893e-06,-1.2043566878627962e-06,-1.6798581545827344e-06,-1.95223501421821e-07
3,visual/right,0.013435726754139399,-8.866803514934686e-06,-1.5544750651882871e-06,6.341211212651356e-07,2.4571175716086428e-06,-2.396332495351689e-06,1.0211923323870845e-06,2.987247731558929e-06,2.0631553376877697e-06,8.257266073285887e-07,3.2128493293456594e-07
3,visual/right,0.020102393420806067,1.164967999034661e-08,1.0922048409064155e-06,1.4904046293030348e-06,2.0680124150609755e-06,1.3246132758807514e-06,1.1897078711717604e-06,3.7010294897856785e-06,3.7583809936012954e-06,2.5322658006054027e-06,5.5335110016487e-07
3,visual/right,0.02676906008747275,3.2492967876444267e-06,2.433754818051805e-06,-1.2504293305932604e-07,-2.6449666090748485e-06,1.6059150251450317e-06,4.124250424740113e-06,2.7032846808698054e-06,2.6082161639526344e-06,2.500160034645947e-06,1.182789109327136e-06
3,visual/right,0.0334357267541394,3.5158706770089514e-07,1.576214322109555e-06,-7.56402600584502e-07,-2.443104078085448e-06,-1.2902234852927002e-06,5.4222147918704825e-06,1.05298859420783e-06,4.929400804796062e-07,7.946955606903981e-07,1.0091950636849871e-07
3,visual/right,0.040102393420806084,1.8865919325747405e-06,1.2294657555642313e-06,2.3261461881447345e-06,5.225939004138803e-06,-2.154406867333135e-06,2.898036343054573e-06,8.016886666567077e-07,1.0614971687429222e-07,-8.297681044900674e-07,-2.3001832387023953e-06
3,visual/right,0.04676906008747274,8.945360254205007e-06,2.8066847477044405e-06,5.2791177958852895e-06,1.0043993413425165e-05,1.778903255005092e-07,1.7133855229803684e-06,2.4256623337184648e-06,1.8210956534888613e-06,1.203230270457865e-07,-1.612573777226828e-06
3,visual/right,0.05343572675413939,1.1631483129008341e-05,4.183885454512416e-06,3.7047358870349474e-06,5.658550564648612e-06,1.8973220017037837e-06,4.70212438133635e-06,4.1385969191983e-06,3.957670088950945e-06,3.557119462989111e-06,2.6885457952907944e-06
3,visual/right,0.060102393420806074,5.9145997350441114e-06,3.0967076997657724e-06,2.2460996297894464e-07,-8.571799518200931e-07,1.263395221181696e-06,5.597999033758019e-06,3.895725133993367e-06,4.877053139147108e-06,5.791646042688386e-06,3.7321757756804236e-06
3,visual/right,0.06676906008747273,-1.9178476782462393e-06,3.8217974101246876e-07,-5.747147029629502e-07,-1.8916833031849794e-06,-2.3505604028972198e-08,4.857863421905751e-07,1.725136896982358e-06,3.903448654107118e-06,4.005415221951987e-06,-1.4868510629448833e-06
3,visual/right,0.07343572675413941,-6.151749321281352e-06,-3.0367296976107393e-06,-1.3410241747993998e-06,-2.1125654750425343e-06,-2.430952242142327e-06,-4.502367606398254e-06,-1.0061743218659994e-06,1.075426224420584e-06,-3.2940405366983446e-08,-6.697091655164155e-06
3,visual/right,0.08010239342080606,-6.808456955698678e-06,-6.692919641623256e-06,-6.5537715893213186e-06,-7.029233127418365e-06,-7.681149252625995e-06,-3.56056468057279e-06,-3.0660803275545754e-06,-2.4636394836062094e-06,-2.7930296499066103e-06,-6.688598237551209e-06
3,visual/right,0.08676906008747275,-6.518834701069571e-06,-8.879736178704688e-06,-1.2483353865734186e-05,-1.0977729343479396e-05,-1.3172554335401121e-05,-1.2549619069664514e-06,-3.827953117934129e-06,-4.62089686008698e-06,-3.4339200511653504e-06,-5.481285204049983e-06
3,visual/right,0.0934357267541394,-8.058690645426303e-06,-8.231938862862935e-06,-1.2088771112246108e-05,-6.913616564792201e-06,-1.3845122294586217e-05,-3.470001765811923e-06,-3.113780984935144e-06,-4.1821720269021345e-06,-3.0299523055885933e-06,-7.034480896189845e-06
3,visual/right,0.10010239342080608,-1.1795147940029916e-05,-7.674719744688102e-06,-7.373092377704174e-06,-1.5672574644719465e-06,-1.0220597322357111e-05,-7.74743095014979e-06,-1.8582015632000617e-06,-2.20924779024639e-06,-1.7412083064490962e-06,-7.980807562075134e-06
3,visual/right,0.10676906008747274,-1.3038532235827694e-05,-9.218504709964074e-06,-5.598694951316503e-06,-4.765447750167663e-06,-7.41354248713738e-06,-8.515028777305902e-06,-1.0675313653308035e-06,-2.6366116441859294e-07,6.878193970230168e-07,-4.543447866729801e-06
3,visual/right,0.11343572675413942,-7.285347719170213e-06,-8.731397877719383e-06,-6.805796989067141e-06,-1.1506632189824852e-05,-6.796643149307835e-06,-6.086674816171662e-06,-1.795941978627767e-07,1.72564439662923e-06,3.2695232843067047e-06,2.495209508262102e-08
3,visual/right,0.12010239342080607,1.9906281126413974e-06,-2.8526026613034113e-06,-5.515838802264042e-06,-8.711060865636336e-06,-4.90314114406865e-06,-3.735165850083838e-06,2.089305078121036e-06,4.273746201471499e-06,4.727984227759968e-06,1.5823803245207288e-06
3,visual/right,0.12676906008747274,6.592380325522771e-06,1.5310986823172735e-06,-2.836425027879424e-06,1.7409652884186518e-06,-1.6018901721179707e-06,-2.372376881794577e-06,4.737675077008732e-06,6.056997699185459e-06,4.8506846256662046e-06,7.525126925292972e-07
3,visual/right,0.1334357267541394,3.7939203655918417e-06,-2.7907777936801436e-06,-4.441252161736073e-06,5.389194322158481e-06,-1.4290358716611342e-06,-7.995464815520682e-07,5.531115969609155e-06,5.572167915918008e-06,4.193672583838162e-06,3.229476551291832e-09
3,visual/right,0.14010239342080605,-2.0679939431980686e-06,-9.464595733981446e-06,-8.62645992462636e-06,-1.6515146959730395e-06,-5.425960249349887e-06,1.3505515390092677e-06,4.598562181830384e-06,4.130363032385516e-06,3.7522921456759258e-06,-1.3376564880794047e-07
3,visual/right,0.14676906008747276,-5.227373634689736e-06,-6.67115437682513e-06,-7.41629711770687e-06,-6.960783432800647e-06,-7.87889748703655e-06,3.4936916340337594e-06,4.210376019799257e-06,4.349679099478447e-06,4.7335675158719364e-06,1.1866303544214925e-06
3,visual/right,0.1534357267541394,-2.284761666900773e-06,3.03222430338658e-06,-2.4777824980896534e-07,-3.1433820171458486e-06,-4.794822248928471e-06,3.910207913751573e-06,4.76992112501915e-06,6.173583490922837e-06,6.99823335865393e-06,4.302217298886251e-06
3,visual/right,0.16010239342080607,5.2250574203905045e-06,7.142805006447027e-06,4.711730176417756e-06,3.064751546211443e-06,8.78205737436193e-07,2.1431744991510484e-06,5.281177422198456e-06,7.823344211108251e-06,8.932325052101916e-06,7.0488391255776635e-06
3,visual/right,0.16676906008747272,1.0069757573256292e-05,3.5272048790209716e-06,3.4448922940987353e-06,5.125922806837207e-06,5.108142888079556e-06,9.92065150632738e-07,6.600184954369697e-06,9.705587365829849e-06,1.0364687976707586e-05,7.571555553786398e-06
3,visual/right,0.17343572675413937,7.668924042453172e-06,2.162843038227268e-06,1.7760677182626133e-06,6.709128473773064e-06,8.533178788065957e-06,3.4077673060984663e-06,1.0170753413450287e-05,1.3458944295856402e-05,1.3299011385769588e-05,8.680191872283524e-06
3,visual/right,0.18010239342080608,4.119428451460663e-06,6.587889854159378e-06,5.203858049026778e-06,1.0199213610400955e-05,1.2076962093580546e-05,6.97212224363439e-06,1.3985371215079242e-05,1.75877213067323e-05,1.7751335798986077e-05,1.2850161796477773e-05
3,visual/right,0.18676906008747274,7.321123529093259e-06,1.019693285519946e-05,1.0857036315264995e-05,1.082526833082834e-05,1.3286262443368725e-05,8.091092862726573e-06,1.5140598051642308e-05,1.875701192999052e-05,2.0287585314189305e-05,1.7114189417606246e-05
3,visual/right,0.1934357267541394,1.3045813683239539e-05,9.588335074819427e-06,1.2438211330051035e-05,6.546250407556471e-06,1.084954421410426e-05,8.027179990417749e-06,1.4549570277573225e-05,1.7042266055413852e-05,1.9071891929873327e-05,1.7199858628648954e-05
3,visual/right,0.20010239342080605,1.1712360601965205e-05,9.083706860732959e-06,9.553612412401047e-06,3.645070455613634e-06,8.110555034880383e-06,8.849007820922325e-06,1.4610525087823473e-05,1.5475688413452494e-05,1.6635547908547897e-05,1.4397596392392055e-05
3,visual/right,0.2067690600874727,4.851789840954694e-06,9.96818493513263e-06,7.406279561904596e-06,5.153139047733714e-06,7.489681040303832e-06,7.194711385375089e-06,1.408461956539873e-05,1.4650445997450665e-05,1.5146266314175167e-05,1.1971103548943577e-05
3,visual/right,0.2134357267541394,1.726205624763336e-06,8.52194180792261e-06,8.653580164126996e-06,6.264541207399919e-06,7.055908661310216e-06,1.961676978509339e-06,1.1273579801696111e-05,1.2744270980321768e-05,1.3401351404034422e-05,1.0120906413737935e-05
3,visual/right,0.22010239342080606,3.306538325916873e-06,4.056079913884413e-06,8.639072267178991e-06,3.791786042020581e-06,5.023173026222642e-06,-6.766064152717346e-08,8.63341783858712e-06,1.0128185648696718e-05,1.0798416719397708e-05,7.802726841907033e-06
3,visual/right,0.22676906008747272,2.9818271045968923e-06,3.7828210387357793e-07,2.3122707358995635e-06,1.4569912674755308e-06,2.411373979184072e-06,4.494674770956765e-06,8.570857602162234e-06,8.781369823699187e-06,9.20526268099259e-06,6.099076673052878e-06
3,visual/right,0.23343572675413937,-1.0401566187775095e-06,-2.126670690467412e-06,-6.839599480623481e-06,2.935048312274553e-07,-1.355908059207909e-06,6.846210877060072e-06,7.860796076955373e-06,7.478231652723107e-06,8.24361386919429e-06,4.5959640295703644e-06
3,visual/right,0.24010239342080608,-5.223621583114053e-06,-6.14689203996335e-06,-1.0094723589948398e-05,-3.969798347202508e-06,-7.83904474516679e-06,1.0603847415398398e-06,3.220206592231126e-06,3.2780634718771998e-06,4.342870277938473e-06,6.284841576836844e-07
3,visual/right,0.24676906008747274,-8.096521289422078e-06,-1.1114426504204059e-05,-6.721380011974964e-06,-1.1989138472583707e-05,-1.3789937670004433e-05,-4.554380952203806e-06,-2.11759674270685e-06,-2.5836068058477857e-06,-2.678392315146695e-06,-5.796614856072142e-06
3,visual/right,0.2534357267541394,-9.512016901758955e-06,-1.3186031222351241e-05,-5.438750244814756e-06,-1.6871253043985703e-05,-1.3811595714682897e-05,-2.638774746069801e-06,-3.573545899969186e-06,-5.667615122932655e-06,-7.5192850991009905e-06,-1.0163798051966502e-05
3,visual/right,0.26010239342080604,-8.897997127595429e-06,-1.231266151576784e-05,-1.0662841008530712e-05,-1.465514260258018e-05,-1.0370674571424968e-05,-9.901322683476556e-07,-3.0090002519404358e-06,-5.261089426644791e-06,-6.964874065041356e-06,-1.0268248606455159e-05
3,visual/right,0.2667690600874727,-8.956948664230546e-06,-1.1901716907472297e-05,-1.558928381508822e-05,-9.456333515471661e-06,-1.100547534258755e-05,-6.404365016545636e-06,-4.201141295217455e-06,-4.90844262842331e-06,-4.397548349056549e-06,-8.626122750815463e-06
3,visual/right,0.2734357267541394,-1.2970004945151264e-05,-1.331789102950279e-05,-1.4461427238020259e-05,-7.3330624103121214e-06,-1.5548250810958852e-05,-1.0100765001401712e-05,-5.6845655473857306e-06,-6.179957154039112e-06,-4.009686443930371e-06,-7.801759157738624e-06
3,visual/right,0.28010239342080606,-1.6575750815016052e-05,-1.4177641872902123e-05,-1.161627377761637e-05,-8.928184033684628e-06,-1.634160933446125e-05,-3.8132553645334316e-06,-4.338450975558619e-06,-6.824354508915404e-06,-5.148027902462874e-06,-7.241195132668579e-06
3,visual/right,0.2867690600874727,-1.3151342401215186e-05,-1.3003346717178867e-05,-1.2135886428033999e-05,-1.1217586423628296e-05,-1.2214085293326398e-05,2.911225449446279e-06,-2.0569646615170967e-06,-5.4548278752901675e-06,-5.090663589457101e-06,-6.7622062874636115e-06
3,visual/right,0.29343572675413937,-6.000497764924152e-06,-1.0534263505873296e-05,-1.2084474056142856e-05,-1.0639416262355996e-05,-9.69433302815484e-06,-1.036713056830238e-06,-1.908677273114672e-06,-3.297446098924632e-06,-3.2451449546036184e-06,-6.756311553152154e-06
3,visual/right,0.3001023934208061,-3.066842616118132e-06,-8.15550951696829e-06,-7.107901082628133e-06,-6.722600827230262e-06,-1.0008097410312089e-05,-9.188272009203353e-06,-2.278765353983978e-06,-1.1235819002032309e-06,-3.683215588271139e-07,-5.890831165124375e-06
3,visual/right,0.30676906008747273,-3.3267276594635446e-06,-6.316241273644356e-06,-1.8043793490465453e-06,-3.2974948161030674e-06,-6.931091751960515e-06,-9.303742501119468e-06,-2.2811717370241427e-07,1.5897578788202602e-06,2.988426622651017e-06,-2.3842056832303226e-06
3,visual/right,0.3134357267541394,-2.009130997313339e-06,-5.419877968089009e-06,-2.0461629762926253e-06,-5.09111877619516e-06,2.507257607358559e-09,-3.452733526055688e-06,2.658636887990476e-06,4.0286654003208535e-06,5.516751277016235e-06,1.505930535110703e-06
3,visual/right,0.32010239342080604,-2.026302971958997e-06,-5.011169768969421e-06,-4.412901077264889e-06,-9.507872344079455e-06,3.171068783970858e-06,-5.316645157427205e-07,3.4887002686898387e-06,4.491515258026287e-06,5.773445776797334e-06,2.3564995929449898e-06
3,visual/right,0.32676906008747275,-6.1520186929013525e-06,-3.994840837065616e-06,-2.8623356191553084e-06,-8.840291407308369e-06,1.890329822953623e-08,-3.71551400049179e-07,3.3102964984118483e-06,3.734476706181545e-06,4.8477390049858886e-06,9.175387208426972e-07
3,visual/right,0.3334357267541394,-7.226352934861734e-06,-1.833728936558776e-06,1.0022484667501478e-06,-1.2080425206360762e-06,-2.122503696660911e-06,2.5785731133239363e-06,5.043433459883103e-06,4.61225268179691e-06,5.59499085205957e-06,1.0143388788430307e-06
3,visual/right,0.34010239342080606,-7.113299565503911e-07,-1.3142655189235132e-07,2.1623592045033786e-06,5.527572544698968e-06,1.5694135297668933e-06,7.113104534650063e-06,8.250393248214964e-06,7.577608684649883e-06,8.296251543615286e-06,2.9325178935177886e-06
3,visual/right,0.3467690600874727,5.0086875302740764e-06,-2.1290785509240803e-08,1.6906604465399732e-06,5.854210760994979e-06,6.481808770591166e-06,8.801058635674491e-06,1.015457079652397e-05,9.714383375024117e-06,1.0023155044070515e-05,4.074172537479187e-06
3,visual/right,0.35343572675413937,3.924361885804536e-06,-1.503067288494776e-07,3.4107407091903423e-06,3.6475162407710196e-06,7.360290842509919e-06,7.838341113497154e-06,9.69844277880518e-06,9.090258139489738e-06,9.213033633666208e-06,4.0939814695835605e-06
3,visual/right,0.3601023934208061,3.652459757174346e-06,1.827932052486494e-06,6.4540597651866245e-06,4.478765466941225e-06,6.511000486265356e-06,6.689601671451687e-06,8.375393213793734e-06,7.493562944879798e-06,8.048876718138256e-06,5.4480401443155495e-06
3,visual/right,0.36676906008747273,8.879790325872986e-06,4.786957470217206e-06,7.429207342775564e-06,5.878268094584302e-06,7.986646886678489e-06,4.639929846342597e-06,7.494236052281128e-06,7.1933679528877e-06,8.667543078410776e-06,7.655140930242169e-06
3,visual/right,0.3734357267541394,1.0878215885337964e-05,5.481363261527975e-06,6.61928692973538e-06,3.050001038541299e-06,1.005578665912394e-05,1.1334346983755307e-06,6.876460875664651e-06,7.497767641738973e-06,9.669054187891413e-06,7.296459026944409e-06
3,visual/right,0.38010239342080604,5.184459839167425e-06,3.485377512094383e-06,5.954337643836873e-06,-2.317409833030148e-06,8.27429593833333e-06,-1.7465296886419498e-06,5.798837535035591e-06,6.668999254607231e-06,8.786532813830935e-06,3.6886266989614546e-06
3,visual/right,0.38676906008747275,1.5995861827593082e-06,2.7781639284515642e-06,5.489217057741129e-06,-3.4856279354585285e-06,3.7263678384630674e-06,-2.3073274481881535e-06,4.994790414084134e-06,5.7536795479376546e-06,7.309811754923126e-06,1.4884032899515483e-06
