hEOG,vEOG
-0.008174253508603227,-0.005163744795841979
-0.008218519426649726,-0.005204326723812841
-0.00823094868414716,-0.005223810075008367
-0.008178731085134321,-0.005164287138644437
-0.008175717361198213,-0.005161782212064456
-0.008226403957666382,-0.005207499181346888
-0.008226815276556833,-0.0052182522582472
-0.008161553820139944,-0.005163823595762019
-0.008159468776883038,-0.005161733025068335
-0.00822380175514616,-0.005213861243797933
-0.008223841253208956,-0.0052207128221075936
-0.008156314988451173,-0.0051683101219683735
-0.008161312638083949,-0.005169516704799655
-0.008223314808300403,-0.005206468842009046
-0.008211459283985588,-0.005220859012446615
-0.008149206301232873,-0.005165635331147108
-0.008162013038191307,-0.005164950849530217
-0.008214575135799164,-0.005215126257059229
-0.008215785799426107,-0.005219037745238959
-0.008150387054502429,-0.005159882681431658
-0.0081700916562112,-0.0051707509849710735
-0.008216465996002908,-0.005222293660531604
-0.008218801646290581,-0.005214521862959934
-0.008157729286795328,-0.005167058674931529
-0.008170302968549299,-0.0051740955620544786
-0.008227530083659838,-0.005218068641957295
-0.008222645723564037,-0.005221079858689863
-0.0081700203574544,-0.00516977420876727
-0.008162672547788017,-0.00516321968780481
-0.008223956283082638,-0.005217392700190376
-0.00821595302415937,-0.005222083217635505
-0.00816032938065475,-0.005174005273961143
-0.008166770730591088,-0.0051781428207022286
-0.00822924027163509,-0.005221511891487842
-0.008213743388399771,-0.005211849485181419
-0.0081619483607006,-0.005172489216410107
-0.008157734062870367,-0.005175074720830423
-0.008220421844329067,-0.005226420373745876
-0.008205784985641588,-0.005221259728025856
-0.008156938698233357,-0.0051682127689302625
-0.00816148347217439,-0.005161918449283613
-0.008221972354511475,-0.005214419045670273
-0.008210098454294795,-0.005213695976436281
-0.008160023440662058,-0.00516575482774808
-0.008154568684838943,-0.005170673754768953
-0.00821275853194539,-0.005217020297199735
-0.008216693609157928,-0.005214055004672276
-0.008153231556271335,-0.005176921992153707
-0.008159064691813406,-0.005172410663217558
-0.008206538923765721,-0.005222555544367278
-0.008209314103668191,-0.005221684919637891
-0.008159696487534816,-0.005178424453443102
-0.008165297500067729,-0.0051731398677528
-0.008221766493616424,-0.0052189161515997454
-0.008208370057615889,-0.005218335018016449
-0.008159503015351585,-0.005175986955783848
-0.008157506546999784,-0.005165740324819889
-0.008221411050296872,-0.005224728181239158
-0.008221377175513767,-0.005218513391844861
-0.008154195562447427,-0.005165995268680867
-0.008165201414560891,-0.005179882482284382
-0.008210711510609772,-0.005221926704443282
-0.008208618566706813,-0.005233092508689335
-0.00816525228067541,-0.0051846631357814
-0.008156394738749479,-0.00517577001424642
-0.008225698992956606,-0.005223693083869092
-0.008219589175500546,-0.005227958064864621
-0.008156265892254082,-0.00517540971430021
-0.008165096472371031,-0.0051768810759639915
-0.008216374291548041,-0.005231208888160308
-0.008211705276524647,-0.005231200327215817
-0.008161320245433631,-0.005180897921785844
-0.008159483323690769,-0.005176796039045352
-0.008214022730913614,-0.005225414639218801
-0.008215606016410778,-0.005222155271749743
-0.008159978521822485,-0.005180028028348585
-0.00817238833040842,-0.0051665088728815875
-0.008214196152971469,-0.0052259595121397565
-0.008215117806423424,-0.005233885318515058
-0.008156431369701421,-0.005171543858106611
-0.008162697416310248,-0.005163295745514809
-0.008217454776557307,-0.005221541333141071
-0.00822120791346054,-0.0052228931398444435
-0.008153384174294476,-0.005174889822508634
-0.008155214482380314,-0.005173197386905782
-0.008221873495071308,-0.005233797276713595
-0.008217520532266962,-0.005210766357200398
-0.008146322099969567,-0.005169492492936355
-0.008156914465833382,-0.005175014314836994
-0.008221176875952677,-0.005215641474089499
-0.008211141306980621,-0.0052231432825921315
-0.008151531025358644,-0.005167686968067946
-0.008154266649890687,-0.005180445482305686
-0.008210385517883735,-0.005226694378442037
-0.008213076149751438,-0.005228656095750704
-0.008156332126608924,-0.005175160665081471
-0.008162655673765798,-0.00517720001444259
-0.008218673798656042,-0.005227742569835063
-0.008213288591138837,-0.005227562449152552
-0.008143876506660102,-0.005167702586767858
-0.008152424265734547,-0.005177131427444961
-0.008211031744704184,-0.005219004088212538
-0.00821040939825816,-0.005219973663203165
-0.008143226241298523,-0.0051726951729787665
-0.008157451419948947,-0.005183015536581059
-0.008220724051917082,-0.005223319870719147
-0.008210925825163421,-0.0052195727749103325
-0.008146147080422234,-0.005176102438604464
-0.008153703267383475,-0.005171177243577589
-0.008215401246004594,-0.005227431471426561
-0.008208048141799928,-0.005225915176268333
-0.008141168693222435,-0.005178741402729897
-0.008149194091146353,-0.00517311449776696
-0.008202968017274298,-0.005229809933033372
-0.008208281191410594,-0.00521765779218486
-0.008154868322724782,-0.00517436514230356
-0.008151110649189145,-0.005166813993911124
-0.008215034000305443,-0.005223502524583084
-0.00821581055443895,-0.005217950486577551
-0.008144574577410028,-0.0051735686370905885
-0.008155695778651254,-0.0051779428078579225
-0.008204460350164268,-0.005227015242495889
-0.008207733887893831,-0.005215108409754205
-0.008144755542961606,-0.005176226162497687
-0.008142176690019121,-0.0051738635700747
-0.008208362624183061,-0.005227395742542899
-0.008201912444209467,-0.005220409999468413
-0.008150500744021925,-0.005161977121068626
-0.008152825245888234,-0.005180199714246236
-0.008213937837707646,-0.005215384207575404
-0.00819936900215103,-0.005229236449642021
-0.008142308002721954,-0.005166090254248304
-0.008161482803771571,-0.00517545653527046
-0.008233031337249569,-0.005221683382317133
-0.008209344966964769,-0.0052240684692478135
-0.008124839801644636,-0.0051682560832385215
-0.008140276642068737,-0.005174665184646956
-0.008236176545830365,-0.005215602334379233
-0.008236009993557924,-0.005209054804904487
-0.008152693545966974,-0.005182801235533988
-0.008172617715428427,-0.0051724720307277944
-0.0082547410487045,-0.005229862908661715
-0.008242733753116661,-0.005218895499978594
-0.008257450536861876,-0.005179798408132655
-0.008230202126296392,-0.005180028372099864
-0.008244700106304856,-0.0052268872342630095
-0.008409243583784858,-0.00522538125208634
-0.00829638145071928,-0.005161308810362602
-0.00836409637466548,-0.005177976245061414
-0.008538425757750776,-0.005223140141576882
-0.008609419042737132,-0.005221414892737396
-0.00860571355930478,-0.005169480914718343
-0.008672911171948515,-0.005187713704892448
-0.008773795051009389,-0.00522784669810967
-0.008794560505784338,-0.005230358697359079
-0.008737746291939673,-0.005177406142953359
-0.008730616962760831,-0.005169020171332995
-0.008771692190016602,-0.005224413224895381
-0.00873602573855466,-0.005229158655242628
-0.008679422021695788,-0.005170367856617014
-0.008653385673504798,-0.005170576867372284
-0.008681616547679254,-0.005223150547594091
-0.00864652081240447,-0.005222902402930496
-0.00856189026303107,-0.005175377271519281
-0.008535234840917776,-0.005172287470577508
-0.008566764111987214,-0.005219882895827578
-0.008538806498406224,-0.005217509346891311
-0.008460935852210817,-0.005159914987505865
-0.008444151079827142,-0.005162726053147155
-0.008487128528013274,-0.005224970079728673
-0.008462080849835813,-0.005216513322244003
-0.00839270424645364,-0.005180663079344452
-0.00836940289782205,-0.005164675749559128
-0.008415478667911059,-0.005218457954657931
-0.008397776707216833,-0.00520958775251414
-0.0083314876470411,-0.005156123058154099
-0.008327719812026313,-0.005162765006473502
-0.008375227580200926,-0.005206033496210641
-0.00836631181309498,-0.005195163505408338
-0.008298066120357155,-0.005167387197232791
-0.008292783223035997,-0.005153590184854316
-0.008349847616034247,-0.005211342688647067
-0.008322895462059032,-0.005212325782913598
-0.008265615072989362,-0.005161910315968506
-0.008256849254851298,-0.005165276635280249
-0.008326270897402652,-0.005219769952271092
-0.00830335167610462,-0.00522612767916659
-0.008246427563739408,-0.005173326503930963
-0.008237052133806138,-0.005176824803298219
-0.008300541458387125,-0.005221922903648514
-0.008278705366323639,-0.005217343859539981
-0.008219164611646316,-0.00518031231837635
-0.00822786162315405,-0.005169326735165167
-0.008284939581248643,-0.005217603569848199
-0.008266113304386011,-0.005220202146196868
-0.008211351137068452,-0.005168668241809567
-0.00821095521581455,-0.005174489719091824
-0.008268555332090522,-0.005221153929923366
-0.00825025769216968,-0.005225789524863168
-0.008193208982316635,-0.005163590254796707
-0.008199078817257005,-0.0051762506461175365
-0.008262316216418278,-0.005221107769094572
-0.008241327890827306,-0.005224738636967396
-0.008191758080559958,-0.005165887593047438
-0.008201340086375061,-0.005165841780675531
-0.00825895263615326,-0.005222918634154875
-0.00824984164968952,-0.00521542320509778
-0.008188978982002538,-0.005176204715698816
-0.008190612627788953,-0.005165162133321299
-0.008248979317562743,-0.005223100974626189
-0.00824466973357646,-0.005213663814300618
-0.008175576308272647,-0.005166813176206179
-0.008179544749499213,-0.005160761304165801
-0.00825319221021975,-0.00521009297031959
-0.008248588642239029,-0.00522215009636793
-0.008178375453938173,-0.005167103990440136
-0.008183405322697563,-0.005168877486926076
-0.008243164851901023,-0.005220414665770076
-0.008236117737352493,-0.005215582084952957
-0.008181351420182979,-0.0051712950596925315
-0.008182599484859887,-0.005150526776332217
-0.008239368405180905,-0.005216778243373381
-0.008227780533831823,-0.005212970633851299
-0.008181387957486054,-0.005173788565763428
-0.008172894026556337,-0.005172198628223459
-0.008235888515828247,-0.005216895796358648
-0.008236243436447077,-0.0052167742370864585
-0.008169124187436573,-0.005171367803245526
-0.008174501144428376,-0.005170994199831075
-0.00823259830720088,-0.005216508606047529
-0.00822102884013352,-0.005221361141120111
-0.008170934406519274,-0.005177232871038679
-0.008179760227906958,-0.005178472124135392
-0.008227852750618955,-0.005211778682194879
-0.008223521260708048,-0.005222193730724985
-0.008155261851067224,-0.005162171673631117
-0.00816332741501122,-0.00517402887291912
-0.008226157121026518,-0.00521583180656089
-0.008219215841568192,-0.005220205635478852
-0.008152056405255051,-0.005169787253878034
-0.00815935046072409,-0.005179383508951789
-0.00822651520198847,-0.005222209579356586
-0.008212725634696563,-0.005212954558713585
-0.008150858523404185,-0.005169951283383687
-0.008154679534821107,-0.0051708337689265966
-0.008216634363180828,-0.005220847466315469
-0.008202669919729734,-0.005229274269046739
-0.008140727062585786,-0.005164469189306693
-0.008148848863534381,-0.0051600962489003945
-0.008218013240585261,-0.00522484863622545
-0.008210058430984754,-0.0052142290373747655
-0.008154817372480434,-0.005167527921673133
-0.008152271357614241,-0.005181949591939085
-0.00822256737007806,-0.0052104648552567905
-0.00820404973415367,-0.00522116285960585
-0.008148817536212664,-0.005172239382026454
-0.00814974050093952,-0.005171700340327585
-0.008220921620379578,-0.005213238979623807
-0.008205704514595943,-0.005219213523028705
-0.00814086467538644,-0.005172976416060494
-0.008162828552329006,-0.005175245806790029
-0.008217751271734314,-0.0052203439164970325
-0.008209520320427688,-0.005226395339966076
-0.008145405693011563,-0.00516857988121439
-0.008157397003493116,-0.0051628998442387
-0.008214837762390388,-0.005219732322245535
-0.00820123915336541,-0.00520891668610331
-0.008142061769819214,-0.0051706339878417615
-0.008153670834794242,-0.0051689865756589775
-0.008208377550311244,-0.00522413754134348
-0.008206385089289173,-0.005211489021749322
-0.008146918331174053,-0.005171788919423092
-0.008158357973195106,-0.005177924799314906
-0.008209663499409024,-0.005228583025629931
-0.008200963509881249,-0.005216485414212501
-0.00814756719639737,-0.005176547540607712
-0.008147933437006294,-0.005173517747919473
-0.008210050736265524,-0.005214275340099942
-0.008203273603258513,-0.005225785792208914
-0.008144721528766307,-0.005179208663793015
-0.008145895227683603,-0.005181466175428513
-0.008214491139307918,-0.00522695267113027
-0.008210105701919107,-0.005224629540457009
-0.008132243864597712,-0.005178620818596737
-0.008156680914039111,-0.0051689005295675215
-0.008197168368301236,-0.005215636588716533
-0.008199644537937594,-0.0052157176587816715
-0.008142770453099147,-0.005162875998885032
-0.008153438963543947,-0.005169424336224398
-0.00819885393575601,-0.005222663012338233
-0.008196949307367349,-0.005231703439309745
-0.008141452511715087,-0.005170580602656457
-0.008138807036830904,-0.005183893060576203
-0.008199491210166105,-0.005222516801187603
-0.00819631789289792,-0.005221316545431047
-0.008136396934866418,-0.005172765505492517
-0.008148095352218944,-0.0051746398577801325
-0.008199955958335507,-0.005224944299966102
-0.008198082553019927,-0.00523258190809702
-0.008137971929871589,-0.005196149091866245
-0.008139417096650121,-0.005179621967759872
-0.00820659380779782,-0.005240241007237549
-0.008195554116038544,-0.005214105290345385
-0.008141759750895868,-0.005180466440034996
-0.008144142331922073,-0.005178843549303661
-0.008201647675048948,-0.00523116736924088
-0.008198215563529808,-0.00523139590005086
-0.008135723096397214,-0.005185697602794244
-0.008147956931713985,-0.00516891814003177
-0.00819795698554745,-0.005225818172891528
-0.008193284045391543,-0.005230167406137452
-0.008126834567371085,-0.00517155962535816
-0.008137963526128424,-0.005179855470374808
-0.008202875854178508,-0.005229348628938885
-0.008184611215072869,-0.005229452148988521
-0.008132876296321628,-0.005179004184221883
-0.008144358893282895,-0.005177752567547631
-0.008194020817386233,-0.005226554320273519
-0.008191824305640557,-0.005229843043436267
-0.008134504113036534,-0.005164921742118104
-0.008141276394985887,-0.005184466316201932
-0.008193596759910632,-0.0052304066845077725
-0.008184217732822551,-0.005241765680366895
-0.00813427742677294,-0.005184680401482172
-0.008130990616592476,-0.005182664615382059
-0.008198355937918417,-0.0052278030506767515
-0.008182901877017068,-0.0052326453267876605
-0.008123525928543478,-0.005175859550801262
-0.008137675489135774,-0.005175319063007762
-0.008192503871849263,-0.00522201076710233
-0.008178587184463019,-0.005226270382332108
-0.008130203962201587,-0.005184785549487117
-0.00812718370541941,-0.005177188868316365
-0.008186477788755638,-0.005230925184165679
-0.00819012345665714,-0.005230470108272748
-0.008137340375952472,-0.005181915421325021
-0.008139757782384252,-0.005187134403018612
-0.008194278183719128,-0.005232597777740088
-0.008184336191226448,-0.005235324328213271
-0.008129552081681049,-0.005184719917575574
-0.008131178917298126,-0.005187663564117853
-0.008186367077422789,-0.005240883766419123
-0.00818115514066622,-0.005232733214185699
-0.00812838434092626,-0.005188238915467901
-0.008132500880744664,-0.0051829109530219415
-0.008198218573405738,-0.005228501908002469
-0.008183921238194425,-0.005238012120787702
-0.008123728939232269,-0.005175047047560911
-0.008137359923706221,-0.005185220482597698
-0.00820179323125653,-0.0052384426534831975
-0.00818485226312939,-0.005231586739351325
-0.008133285006880386,-0.005174606738642076
-0.008136230409766137,-0.0051743426431663225
-0.008193565987008176,-0.005226140795685894
-0.008191509051873694,-0.005220626342809869
-0.0081311241425249,-0.005168960963409631
-0.008138566189091676,-0.00518967574565608
-0.008200877109523939,-0.005231568868345754
-0.008193154358980607,-0.005227408959412567
-0.008127494222500033,-0.005179244543165744
-0.008132742076569737,-0.005176540255377623
-0.0081944289132831,-0.005235235209113675
-0.00817690389793237,-0.005235101992928393
-0.008129314959288172,-0.005185602208738311
-0.008131897440104846,-0.005183312084619922
-0.008190017583759831,-0.005235864872404552
-0.00818709316644225,-0.005231519981818257
-0.008127449336975009,-0.005183367875128178
-0.00813582296499079,-0.005181566349211401
-0.008190170083390881,-0.005233193849422224
-0.008176819021666617,-0.005239890018322362
-0.008120314644470267,-0.005172420685949857
-0.008136612212222463,-0.005184273813815364
-0.008184086445420357,-0.005238353058532298
-0.008198057330374715,-0.005237120881142695
-0.00812775705304879,-0.005180797432726086
-0.00813548534224438,-0.005177856562461922
-0.008194078090282152,-0.005239132570591154
-0.008190642767706757,-0.005234877995989452
-0.008128389516276192,-0.0051726006692887115
-0.008136886706584372,-0.005168035079221025
-0.008194006170191425,-0.005224396350755504
-0.008178689141735336,-0.005228170345474142
-0.008130347576928952,-0.005179738195057024
-0.008143077901466322,-0.005200157601545683
-0.008196362723243584,-0.005222731849688828
-0.008186777704556081,-0.0052314563867573065
-0.008128132046039878,-0.005169633510167561
-0.00813367354735964,-0.005177466252269414
-0.008185912705023116,-0.005224074219128199
-0.008184670613183348,-0.005223209729534383
-0.008123579206774522,-0.005178446343883406
-0.008129745265758118,-0.005179955979160825
-0.00819014417758603,-0.0052262345398341415
-0.008193455263922322,-0.005226145634259938
-0.00812489845036314,-0.005176860323193342
-0.008137470034380099,-0.0051726711785304415
-0.00819324840505622,-0.005223582159378887
-0.008187460526419272,-0.005221505466827426
-0.008123064268656336,-0.005162829147855465
-0.008135597254207518,-0.005166751416117761
-0.008194448210160556,-0.005220764722623712
-0.0081821146360624,-0.005214281335986039
-0.00814240566059261,-0.005177589004427314
-0.00814294961400848,-0.005173550484922011
-0.008195257355964396,-0.005215122093145809
-0.008180479796463174,-0.005214434537481782
-0.008124807541104432,-0.005162594713087332
-0.008137667461367428,-0.00516508452407635
-0.00819975278128891,-0.005226426079299015
-0.008182968048607247,-0.005222692114266406
-0.008134493964685387,-0.005167830588626285
-0.008144250049446458,-0.0051771053482397794
-0.00819543669321276,-0.005215917503961113
-0.00818897934689245,-0.00522840430233676
-0.008131183165789192,-0.005176483461743864
-0.00813599062859681,-0.0051737107943764255
-0.008192992303884985,-0.005224163519228826
-0.008187683960088794,-0.005223381702419845
-0.008132768319459385,-0.005164522086124358
-0.008143923057061313,-0.005179748349086409
-0.008201634843538195,-0.005229925969751863
-0.00818709072355436,-0.005225043008869728
-0.008135738723605108,-0.005173708956556268
-0.008131268731713836,-0.005176144407364483
-0.008192601228019476,-0.0052299234380452225
-0.008209092734840263,-0.005231731706769543
-0.008121180820189249,-0.005178305785292633
-0.008154684650874678,-0.0051779870530232796
-0.00820587984610164,-0.0052351221115611735
-0.008202406565613496,-0.0052302555557946105
-0.008144707441869358,-0.0051830646484575795
-0.00815712744129811,-0.005191309870286312
-0.008215467966992721,-0.005226202906769141
-0.00819326812593554,-0.0052291221684178015
-0.008151347991211751,-0.005175503299401862
-0.008158916283984963,-0.005174720735143167
-0.00822638303316431,-0.005236731730906156
-0.008185729250871701,-0.005225093032016931
-0.008182300662134432,-0.005183603664660156
-0.008199837650006514,-0.005181330038956096
-0.00821534959794947,-0.005228101080607005
-0.008233817987887181,-0.005227436745360758
-0.008195540047817407,-0.005182052307038664
-0.008185125200525053,-0.005187823792428096
-0.008275165523263194,-0.005227988027997652
-0.008311578755102786,-0.005220260732223158
-0.008237163700451921,-0.0051821148146713215
-0.008289965509009825,-0.005175418527754466
-0.008438307217961724,-0.005211747778052609
-0.00844440976857864,-0.005225870411216288
-0.008472812271651125,-0.005172766477207401
-0.008555414423169023,-0.005172583514335115
-0.008674089465309774,-0.005225991399884145
-0.008720666126756286,-0.0052222100486769485
-0.008697282701216766,-0.005157750247454181
-0.008736110062440417,-0.005153354878001497
-0.008786398128215581,-0.00522253691369365
-0.008773515014068606,-0.0052069565356774
-0.008706876578961608,-0.005152262531146137
-0.008678105876692929,-0.005162107972037159
-0.008718967365669282,-0.005203729794537673
-0.008689523238060734,-0.00521552903170432
-0.008592585465931763,-0.005169323639100145
-0.008570306935639272,-0.0051779847525273
-0.008604193434913567,-0.005220044767554047
-0.008563665333656418,-0.005213570093202026
-0.008478469485368697,-0.005168616475327128
-0.008455059102410675,-0.005171918936865517
-0.008499427084303797,-0.005216408837001775
-0.008471180320038928,-0.0052178112090155195
-0.00838855212750878,-0.0051756860532790805
-0.008376133480970448,-0.0051665927950379775
-0.008409384335808274,-0.0052301718845631515
-0.008396219843628342,-0.005220647834569669
-0.008327967639912056,-0.005165124450891613
-0.008317912422817568,-0.00516950288058235
-0.008363387924103747,-0.005221807197309556
-0.008348242918123682,-0.0052142708561297635
-0.008294679548520348,-0.005179668326302804
-0.008285884556768295,-0.0051714223970677296
-0.008325246911423945,-0.005199841356288715
-0.00829989962064485,-0.005221501442317716
-0.008240508132955394,-0.005158980067888308
-0.008254447616605085,-0.005178707446862258
-0.008308538114215818,-0.005225959409129772
-0.00829266403306968,-0.005212960482933117
-0.008231416231894738,-0.005171038448394407
-0.008230510297764494,-0.005166737728878962
-0.00828215892957769,-0.005214494323855552
-0.008259672620879033,-0.005212110472577768
-0.008204469086466895,-0.005159851038084674
-0.008208269662127152,-0.00516597080607641
-0.008268718120938512,-0.005219368358394723
-0.008256774213026051,-0.005213657495311866
-0.008196881594836654,-0.0051562922116647125
-0.008198644919292418,-0.005176348929061446
-0.008245631615306635,-0.00521478516157664
-0.008242244161885756,-0.005218799434098837
-0.008175306179280384,-0.005186620611828815
-0.008186674034657438,-0.005172666441817293
-0.008234305863951763,-0.005220857565615028
-0.008220815741543533,-0.005220551341331218
-0.008165322136624673,-0.005172744686576219
-0.008165516360161778,-0.00516940274949453
-0.008234975359240782,-0.005221553847681832
-0.008226886441774744,-0.0052159626942647605
-0.008153781279334351,-0.0051760130166111475
-0.008162002602792961,-0.005178260501991843
-0.008215690047898057,-0.005217335425631364
-0.008209454788105799,-0.005229933618420095
-0.00815529478408568,-0.00517017399098486
-0.008160119129343254,-0.005180550291028828
-0.00821698516195502,-0.005238086384215673
-0.008211934119088814,-0.005223524944207188
-0.008151836804523815,-0.00517301988412996
-0.008159590318173735,-0.005177635458662924
-0.0082105164352003,-0.005226771540186274
-0.008202801497992657,-0.005224081108010029
-0.008136517783946272,-0.005162501877634972
-0.008149875430745681,-0.00518192854680503
-0.0082183029793064,-0.005225811045451591
-0.008191918624365765,-0.005228485225368653
-0.008134794753352584,-0.005173537021145931
-0.008139832628507815,-0.005180136370027026
-0.008202847754757676,-0.00523165357720628
-0.008192725447427638,-0.005224139367909512
-0.008136692055310132,-0.005178403405733243
-0.008141485029031564,-0.0051890204505939735
-0.008206374334598119,-0.0052263739848447625
-0.008184821462353383,-0.005220179287399903
-0.008138036574439685,-0.005169299062409221
-0.008142033612547204,-0.005171373458155419
-0.008198786502211128,-0.005221711667333882
-0.008184600278850745,-0.005234069891505574
-0.008141721194595875,-0.00516531712973774
-0.008149303332306302,-0.005168417131882744
-0.00820757053658936,-0.005213999433305968
-0.008196730020853034,-0.0052191469284673265
-0.008132229031762226,-0.005169295680361073
-0.008138923023689876,-0.005183438187136281
-0.008204061996273127,-0.005223129350824012
-0.00818599367520004,-0.0052209930342732155
-0.00813052966027414,-0.005174740674743943
-0.008143614777331663,-0.005184696060151624
-0.008187990053159648,-0.005226639441703739
-0.008189021437958703,-0.005220693876399607
-0.008127675377136538,-0.005178148596930853
-0.008145698916545825,-0.005176005356164833
-0.008200383484897347,-0.005230778633621753
-0.008194921546508874,-0.005219067989126431
-0.008128843987263665,-0.005179986435798526
-0.008139033632659541,-0.0051771224061565035
-0.008188331104752707,-0.005230247108259035
-0.008179243572765171,-0.00522987248846073
-0.008136283707739276,-0.00517593202844707
-0.008139320066769287,-0.005173221544607251
-0.008192198815820343,-0.005231033972357597
-0.008169790574274782,-0.005219489033565661
-0.008129870019295408,-0.005170345334188015
-0.008137901308629241,-0.00517165400702233
-0.008185145949872312,-0.005222593517240471
-0.008175982167848725,-0.005216366005063633
-0.008130944557224512,-0.005161976255789641
-0.008137071643559896,-0.0051648052565255375
-0.008190784605889628,-0.005217989782773451
-0.008182156806120935,-0.005216930652202103
-0.00812720460763674,-0.005170526743390558
-0.008127750334035863,-0.00517642081878632
-0.008188121325483692,-0.0052299842472996036
-0.008185826461880649,-0.005218418389764512
-0.008117103500978263,-0.005172315455889173
-0.008136519599559843,-0.005169763352425395
-0.008184505471323518,-0.005211889851010951
-0.008187796069409578,-0.005217809640984357
-0.008117462930851072,-0.005159229763310628
-0.008128589242450418,-0.005166716541132195
-0.008187249396001363,-0.005220923511392288
-0.008186359870149542,-0.005219963865434451
-0.008119066872405652,-0.005177709881300792
-0.008127821511470117,-0.005176204012140738
-0.008180155656523577,-0.005233383195828246
-0.00817803743542602,-0.005226096255030657
-0.008110006511208532,-0.00518165429797778
-0.008119687979894602,-0.005185652409408271
-0.008175269711130202,-0.005227972938402706
-0.008170408269859078,-0.005226355691259438
-0.008108587468381225,-0.005180555391444026
-0.00812755897866951,-0.005179142941545312
-0.008188913023664554,-0.005228270447220711
-0.008178255883233829,-0.00522342102856422
-0.008122045252608259,-0.005173753600867955
-0.008128868506736145,-0.005171818089010916
-0.008175217301076615,-0.005217396613198404
-0.008173106847083377,-0.005217660139832749
-0.00811750562837041,-0.005168167893958218
-0.008121773793423173,-0.00517829359054259
-0.008182094904560056,-0.005229160255298772
-0.00817590049899689,-0.00522400999020639
-0.008113045880069064,-0.00516934067821426
-0.008126252666890071,-0.005179832671377785
-0.008172932636691697,-0.005222910084423663
-0.008167720019932986,-0.005222548367485913
-0.008114100855469469,-0.005176682206256018
-0.00811991274819299,-0.00518261108591547
-0.008185224063156285,-0.005225124175581979
-0.008170752371861338,-0.005210219214216112
-0.008112304185739818,-0.0051857185600909265
-0.008118014987555247,-0.0051760079357762515
-0.008183609599086306,-0.00522660984078209
-0.00817103114086225,-0.005236042335096835
-0.008107114269209346,-0.00517459693855628
-0.00811957283409052,-0.005185292298868055
-0.008173224082524213,-0.005235711935588962
-0.008159658682242535,-0.005231791195359629
-0.008115772862548026,-0.005167827833121771
-0.008119854812099533,-0.005183970707728157
-0.008177687909572361,-0.005228693096606117
-0.008171564335085485,-0.005224828136439807
-0.008117420385660393,-0.00517405385690148
-0.008123633207569666,-0.0051682975515489294
-0.008174565881888855,-0.005226785188560416
-0.008178119011117545,-0.005224804219948344
-0.008111273427061543,-0.005168858050886104
-0.008117310961160024,-0.00517384776698606
-0.008179567200043593,-0.005231861212356961
-0.008178484903050644,-0.005225393046128327
-0.008121163578634039,-0.0051772944600440435
-0.008129208828180651,-0.0051670878139356766
-0.008189015758566506,-0.005218811066323582
-0.008188611074436103,-0.005213325711613492
-0.008127839347049904,-0.005163949801674712
-0.008121480647270685,-0.00516615281890742
-0.008183914739675884,-0.005209324633301957
-0.008181022429386368,-0.00521794597315802
-0.00812383686062587,-0.0051713198103825585
-0.008140154417140477,-0.005173689526304692
-0.008179334412347205,-0.005225751409479376
-0.008180564959077836,-0.0052296737765654515
-0.008122439183539845,-0.005172494559024186
-0.008125581729393847,-0.005187007616633524
-0.008194620350926246,-0.005224721000717216
-0.008167636216572221,-0.005217118905477425
-0.008125633004723963,-0.005171887412042201
-0.008127635958890125,-0.005178379297864846
-0.008182957971248734,-0.005227608151506695
-0.008172657735692696,-0.0052285925717709784
-0.008104597753683215,-0.005176148092464995
-0.008128353518354581,-0.005175904401158779
-0.008176347515551036,-0.005232430138312645
-0.008159347976693498,-0.005236906154014425
-0.00812208070309992,-0.005175739898065814
-0.008131812453875006,-0.005176638528840819
-0.008180819247310588,-0.005237308156896342
-0.008165613353600883,-0.005214854126169955
-0.008116881493244523,-0.005177160559091516
-0.008125742901146017,-0.005176321156877118
-0.008184438829483878,-0.0052349330754511494
-0.008178252517062078,-0.005222768885635421
-0.008109897072832366,-0.00517629656841936
-0.008121205429490434,-0.005182384794512592
-0.008167232677654783,-0.005228362631840614
-0.008161516302670431,-0.005214238620146789
-0.008107975333149315,-0.005164162125784083
-0.008118163477165598,-0.005170375874754773
-0.00817907940432266,-0.00521541487522327
-0.00817220104574665,-0.005216702368953708
-0.008118960292231121,-0.0051618168726595415
-0.008117876232864802,-0.0051771411421100855
-0.008171945077527666,-0.005218224034601324
-0.008154571605304514,-0.005215849871179125
-0.008099998143963023,-0.005170702428271761
-0.008112953678194233,-0.005171395929940511
-0.008175116027790159,-0.0052296686460143365
-0.008166331070798808,-0.00522351902846809
-0.008106659239479917,-0.005164444059545527
-0.008129070954625733,-0.005170632364302839
-0.008174765359658163,-0.005220710204268089
-0.008169352855100502,-0.005216905758528037
-0.008110695497619122,-0.005175371068699313
-0.008123970780281053,-0.0051711099294178536
-0.008174398517600887,-0.00521858290047556
-0.008157808785905024,-0.005219723965700542
-0.00811044283094512,-0.005171575394928413
-0.008125699707680054,-0.00517083585402032
-0.008180303882748215,-0.005222986907360347
-0.008156225875126972,-0.005219787564746223
-0.008099903596875914,-0.005167316744811056
-0.008120640519243308,-0.005175929103732741
-0.008183253181971228,-0.005216317509707119
-0.008165482487631905,-0.005222781106030333
-0.008101676273900061,-0.005170504946432694
-0.008129466027386952,-0.005182435455176452
-0.008171187297252226,-0.005225616215718636
-0.008159872577980733,-0.005215603700147332
